r [kpc],mass_cum [solMass],v_circ,v_rot,v_dm,v_baryon,v_ring,v_bulge
5.4,133414480666.11514,491.2396300040538,59109.66445267148,133.47291347292432,472.7592997028921,410.2544067939402,234.93121793776405
5.5,135990579083.99377,502.368550900014,63146.85093693895,134.37500088661974,484.0635496193665,424.16534525930314,233.24081965032843
5.6,138564108390.19614,513.1195041395564,67057.37849383874,135.26190565013982,494.9705470109479,437.4521240851225,231.58471785014564
5.7,141131212955.9968,523.4609646020697,70862.218819078,136.13403688665727,505.4492115564842,450.1071998295612,229.9617666584229
5.8,143688092945.7888,533.3646904473273,74577.54933092862,136.9917867175059,515.4717677893899,462.1232743156885,228.37080094369676
5.9,146231033401.3662,542.8057386979623,78216.12610011012,137.83553124666042,525.0137486670147,473.4936974556812,226.8108347481206
6.0,148756431879.59845,551.7623459646164,81788.19327654029,138.66563147208984,534.0538634565091,484.2127862764848,225.28095054661614
6.1,151260824364.5536,560.215820041538,85302.10635867598,139.48243413057065,542.5738803092385,494.27607706116913,223.7801940271861
6.2,153740909202.01962,568.150481687265,88764.77177422862,140.28627248185393,550.5585632742609,503.6805222169881,222.30758676626493
6.3,156193568835.04068,575.5536582527353,92181.96459647309,141.07746703746972,557.9956646985693,512.4246411220388,220.8622851311377
6.4,158615889152.8669,582.4155872950954,95558.56309327122,141.8563262389141,564.8758262045648,520.5086311678235,219.44353239521158
6.5,161005176301.88647,588.7292916840678,98898.72511002037,142.62314708948995,571.1924516317716,527.9344436383298,218.05054464825585
6.6,163358970844.92587,594.4904920213334,102206.02288915927,143.3782157436479,576.941619536964,534.705828213665,216.68250881940972
6.7,165675059194.01373,599.6975392005047,105483.54762080281,144.1218080573041,582.1220172484756,540.8283517155626,215.33865641371068
6.8,167951482280.55508,604.3513731862968,108733.99157468173,144.85419010227514,586.734902559901,546.309426795202,214.0183545322093
6.9,170186541465.13474,608.4553727051424,111959.71337388257,145.57561864767698,590.7839535981828,551.158297997968,212.72096835310558
7.0,172378801726.16406,612.0152115662996,115162.79041892335,146.28634161086845,594.2751260541289,555.3859759144001,211.44583988402388
7.1,174527092201.68518,615.0387291434624,118345.06139554777,146.98659848028475,597.216525402304,559.0051689535601,210.19229124019412
7.2,176630504191.2597,617.5358352935864,121508.16104361505,147.67662071229438,599.6183149026926,562.0302126168683,208.95971782279568
7.3,178688386754.51535,619.5184529325804,124653.54882398644,148.3566321040228,601.4926626607589,564.477064393562,207.74760409775115
7.4,180700340069.1781,621.0003112365625,127782.53272762237,149.02684914391568,602.8535351062844,566.3631717779822,206.55542220849108
7.5,182666206733.9542,621.9967490689907,130896.28918516247,149.68748134166202,603.7165011675451,567.7073107365089,205.38262613547272
7.6,184586061220.2151,622.5245808309656,133995.87982070836,150.33873153895712,604.0986008409776,568.5294863108884,204.22865306588133
7.7,186460197690.92145,622.6020667446152,137082.2656326459,150.9807962024634,604.0183214876321,568.8509193708699,203.0929940289733
7.8,188289116415.5605,622.2486904173119,140156.3190606971,151.6138657002113,603.4953756686939,568.693832394583,201.9752297928143
7.9,190073509016.08786,621.4849287247836,143218.83430710118,152.23812456258344,602.5504709663055,568.081270914143,200.87493546554927
8.0,191814242781.06366,620.3321801032413,146270.53620716184,152.85375172892947,601.2052430360459,567.037064043023,199.7916721375036
8.1,193512344283.5741,618.8126046742044,149312.0878860684,153.46092078077882,599.4820977283548,565.5856832423655,198.72498687395952
8.2,195168982533.34235,616.9488895218138,152344.09739573623,154.059800162539,597.4039757618607,563.7520118815697,197.67442767227206
8.3,196785451885.00146,614.7641955718808,155367.1234911977,154.65055339049997,594.994304588837,561.561292208875,196.6396134705629
8.4,198363154913.1652,612.2819757991508,158381.6806756579,155.23333925090017,592.2768172683503,559.038972744883,195.62018102913785
8.5,199903585451.08478,609.525778128709,161388.24362266692,155.8083119877554,589.2753550921118,556.2105282212087,194.61575582367018
8.6,201408311973.7293,606.5191669390716,164387.25106568783,156.37562148109413,586.013792389622,553.1013971949268,193.62595201027906
8.7,202878961488.51282,603.285508298558,167379.10922910398,156.93541341619985,582.5158199902695,549.7367684105756,192.65037242744492
8.8,204317204078.02798,599.8479279858566,170364.19486483166,157.48782944441433,578.8049069296255,546.1415447142481,191.68863665576924
8.9,205724738219.46964,596.2291681270804,173342.857946614,158.03300733601537,574.9041568103723,542.3401765955208,190.7404581314213
9.0,207103276985.3432,592.4514006464017,176315.42406722758,158.5710811256478,570.8361186527412,538.3565003581591,189.8055659896247
9.1,208454535209.93555,588.5362833213542,179282.19657779098,159.10218125074928,566.6228487335885,534.2138220770312,188.88368116070032
9.2,209780217686.24353,584.5045987724325,182243.45849954465,159.6264346833857,562.2855389714314,529.9345323105345,187.97451636114965
9.3,211082008438.91193,580.3764239369478,185199.47423921796,160.14396505587732,557.8446951598821,525.5403025570058,187.07777608875003
9.4,212361561100.52557,576.1709207285946,188150.49112891214,160.6548927805755,553.3199213103558,521.0518606555747,186.1931626732355
9.5,213620490401.5533,571.906220307914,191096.7408127859,161.15933516412133,548.7298000986849,516.4888513288192,185.3204251273443
9.6,214860364768.5564,567.5996408888822,194038.44049907094,161.65740651649827,544.0921201924795,511.8700901162441,184.45933454269993
9.700000000000001,216082700011.10315,563.2671783590507,196975.79408973063,162.14921825516834,539.423345097155,507.21301201304453,183.60965573863365
9.8,217288954065.27307,558.9240084454867,199908.99320643672,162.6348790045631,534.7391357923428,502.53422885855343,182.7711469939407
9.9,218480522750.7646,554.583951093108,202838.21811856024,163.11449469118264,530.0537901304763,497.848934306537,181.9435600441204
10.0,219658736489.46097,550.259861348479,205763.63858915964,163.58816863454072,525.380648762442,493.17133569066243,181.1266400812766
10.1,220824857925.8493,545.9633906667807,208685.41464350678,164.05600163417657,520.7318429635112,488.51438007612296,180.32013957130852
10.200000000000001,221980080383.891,541.7050665897877,211603.69727075272,164.5180920529427,516.1183745579166,483.889822353833,179.52386019323936
10.3,223125527090.73535,537.4944115065463,214518.62906487164,164.97453589676343,511.5502369332028,479.30836720486207,178.7376122527799
10.4,224262251094.96057,533.3396965872688,217430.3448100324,165.42542689104636,507.0361526496065,474.7793919680725,177.96120098533405
10.5,225391235805.70523,529.2483582528452,220338.97201843804,165.87085655392008,502.5840065694498,470.3114062598002,177.194426552671
10.6,226513396078.98877,525.2265698453019,223244.63142167224,166.31091426645807,498.2003908743114,465.91156332745487,176.43708404154623
10.700000000000001,227629579778.58322,521.2798053426504,226147.43742436497,166.7456873400413,493.8911936971227,461.5862858973054,175.68896346412822
