r [kpc],mass_cum [solMass],v_circ,v_rot,v_dm,v_baryon,v_ring,v_bulge
4.3,103208806974.35097,302.35157853080295,303.8483137312259,123.81920937682611,275.83560399151884,101.44027454416948,256.50565516138147
4.3999999999999995,105368912715.66087,304.5107174843188,305.47006161215705,124.93159080918268,277.702853209508,111.48320539581195,254.34301562137844
4.5,107557975213.9687,306.86151874246355,307.2644335409696,126.0225137769638,279.7897741274085,121.08491834784573,252.23156078286837
4.6,109774014547.26814,309.382395709783,309.2111970155181,127.09267946512715,282.0725396090502,130.3080654044444,250.1693939954491
4.7,112014818416.691,312.05080451750536,311.2890257132625,128.14275295086424,284.52616657558247,139.19216967874436,248.15454734161077
4.8,114277964367.75551,314.8437669514189,313.4760023622483,129.17336579750227,287.1251280482153,147.76214851552183,246.1852688988131
4.9,116560840645.71153,317.7380815805173,315.7498166099443,130.18511841058628,289.8436189238761,156.03329361941476,244.2599736206622
4.999999999999999,118860670324.64278,320.71039918871656,318.08783107648566,131.1785821824474,292.65566750771944,164.01440458843766,242.37700966034117
5.1,121174535676.8947,323.7375716855577,320.4674266988011,132.15430144816324,295.53554089078625,171.70982919166678,240.53480099265937
5.2,123499403775.82681,326.7969884745331,322.8663411499701,133.11279527293902,298.45813007966257,179.12085704104837,238.73201290050963
5.3,125832152718.11768,329.86657038704874,325.2626651530041,134.05455908846326,301.3989539572284,186.2467010325244,236.96728846195833
5.4,128169598259.58282,332.92493316890767,327.6350117364472,134.98006619365475,304.33434386522697,193.0852091193819,235.23922903121996
5.5,130508520555.53053,335.9516960508685,329.96283543832044,135.889769133402,307.2417821916899,199.63339293089564,233.54661451458563
5.6,132845690754.62155,338.9275603650508,332.2265205572681,136.78410096728686,310.09998532340535,205.88782867624195,231.88834145027363
5.7,135177897171.77,341.8343056197634,334.40738564689946,137.66347643892655,312.8888936240706,211.84496622737547,230.26326245716467
5.8,137501970760.9967,344.6548989970949,336.4878035886777,138.52829305535354,315.5897834624368,217.50137030301548,228.67021087622737
5.8999999999999995,139814809620.93262,347.3736982578192,338.4514182000983,139.37893208482762,318.18547976330956,222.85391015557008,227.10819945695607
6.0,142113402329.92645,349.9764270546218,340.2831285971917,140.21575948054863,320.66031916533103,227.8999098124111,225.57630947133356
6.1000000000000005,144394849873.8293,352.45014515894337,341.9690673214269,141.03912673694148,323.00010766537093,232.637266785573,224.07358535619355
6.2,146656385925.54184,354.78328391494284,343.49664480205865,141.8493716844886,325.19214981021105,237.06454478156155,222.59904740518937
6.3,148895395284.98373,356.96575819547047,344.85467290739166,142.64681922845887,327.22536192671623,241.18104473739615,221.15185087954512
6.4,151109430282.60962,358.9889319147489,346.03333768729215,143.43178203634685,329.09022644127566,244.9868571159466,219.73123806054718
6.5,153296224973.80292,360.8455347340147,347.0241206853388,144.20456117833928,330.77869410353446,248.48289764745576,218.33642401020413
6.6,155453706982.84598,362.5296402576791,347.81978308612645,144.96544672471788,332.28415448417826,251.67092830234128,216.96659459166295
6.7,157580007016.82632,364.03667995213823,348.41438693971503,145.71471830371542,333.60144666989135,254.55356621676236,215.6209803024111
6.8,159673467736.87613,365.36346723788006,348.8033275327136,146.45264562300207,334.72688237144746,257.13429743905897,214.2989474137248
6.9,161732649361.7611,366.5080710435436,348.9832085791454,147.1794889576972,335.65810606956944,259.41746991004305,212.9998602715087
7.000000000000001,163756331265.96005,367.4697439709439,348.9517735777498,147.8954996075123,336.39401589492553,261.40826265705664,211.72306002071358
7.1,165743511838.47928,368.24886353557736,348.70785058212033,148.6009203254073,336.9346998658438,263.1126537444432,210.46786788781554
7.2,167693406722.7174,368.84692327917713,348.251349721386,149.2959857199167,337.2814276838166,264.53738724348204,209.23367848132295
7.3,169605449888.08542,369.2665000796033,347.5832364394282,149.98092263312046,337.43661764419943,265.6899709853013,208.01997559125758
7.4,171479286495.87296,369.5111126408807,346.70538953801577,150.6559504960532,337.4036854351659,266.5786136442469,206.82623066899353
7.5,173314762271.28528,369.5851264525888,345.6205075744803,151.32128166318952,337.1869443065459,267.2121491992378,205.65189697911856
7.6,175111915055.72205,369.4936840627921,344.33204194402464,151.97712172751523,336.7915334947042,267.5999905338609,204.49641097093132
7.7,176870972317.63217,369.24270322456675,342.84420311875806,152.6236698175509,336.223421694576,267.75212313911845,203.35926300639235
7.8,178592334782.47427,368.838786658003,341.16187308362026,153.26111887759058,335.48931426162727,267.6790034966585,202.2400333039253
7.8999999999999995,180276559817.71246,368.28907369659316,339.2904544434143,153.88965593231424,334.5964966961378,267.3914757742964,201.13829641461237
8.0,181924355174.60596,367.6011891435108,337.23582356552316,154.5094623368362,333.5527848903453,266.9007536378114,200.05361285333802
8.1,183536567401.452,366.7831621711528,335.0042513865386,155.120714013167,332.3664425544725,266.218352764172,198.98552909155566
8.2,185114158457.12915,365.84332526309237,332.6023018372771,155.72358167398926,331.0460764760416,265.35598296771127,197.9335925340136
8.3,186658197515.46338,364.79030467624426,330.0368301891789,156.31823103458262,329.60063263289715,264.32552353434056,196.89742161923502
8.4,188169850661.31985,363.6329109501722,327.314871895224,156.90482301365694,328.03928185683617,263.1389507372644,195.87665263129335
8.5,189650356938.93805,362.38003615146386,324.44353711471376,157.48351392380945,326.37131222481185,261.80825361870336,194.87091055483444
8.6,191101021499.01282,361.0406083580873,321.42996747215307,158.05445565225693,324.60608424988976,260.3454043739148,193.87980904010954
8.7,192523202304.5142,359.62349687155637,318.2812368541713,158.6177958324519,322.7529308114505,258.7622578207039,192.90295040489272
8.8,193918291600.33618,358.13749520703294,315.00433810458463,159.17367800714078,320.8211428550908,257.07053480431574,191.9399537310294
8.9,195287710159.8225,356.5912871900568,311.6061507194114,159.72224178339036,318.81993598197363,255.28174285627327,190.99053207898373
9.0,196632890919.30923,354.9933355176409,308.0933187161585,160.26362298006316,316.75832966355364,253.40710140674946,190.05441422885693
9.1,197955270850.86115,353.3518827772618,304.4722544693405,160.79795376819138,314.64515112456183,251.45758019876075,189.13132074509008
9.2,199256279338.26584,351.6748106032695,300.7489770399651,161.32536280466815,312.4888793681908,249.4437180045212,188.22096396753622
9.3,200537330016.86603,349.9696974679991,296.9291771053119,161.8459753596472,310.2977109256967,247.37571645427013,187.32304800654882
9.4,201799813363.78342,348.2437375632574,293.0181194226709,162.3599134380055,308.079469066717,245.26333159480768,186.43727480159555
9.5,203045085338.2812,346.5037182597829,289.0206100051094,162.86729589521858,305.8415777745634,243.11581162168437,185.56339303635295
9.6,204274469717.49768,344.75608572515085,284.9410671714747,163.3682385479518,303.5911350455857,240.94201332505153,184.70117350232982
9.700000000000001,205489239627.17868,343.00674767503716,280.7832743199648,163.86285427967016,301.33468757832406,238.75014439895804,183.85038071051926
9.8,206690628535.7695,341.26125741028,276.55058716615315,164.35125314153728,299.0784368690791,236.54802578769565,183.01077262280333
9.9,207879811317.92175,339.5246189726276,272.2456791230913,164.83354244886002,296.828014466741,234.34280952339125,182.18210064918935
9.999999999999998,209057913526.86682,337.80143464608676,267.8706998089718,165.30982687332317,294.5886460610224,232.14118574643237,181.3641096477104
10.1,210226002409.44128,336.09582412142385,263.42715009672685,165.78020853123422,292.3650551129522,229.94924889600105,180.5565517597313
10.200000000000001,211385085829.06342,334.4114788272385,258.91592000338136,166.2447870679945,290.1615204401468,227.77253510386595,179.7592284042627
10.3,212536117966.7543,332.7516883413223,254.33728942459797,166.7036597389878,287.9819020765511,225.61608357182635,178.97194963831322
10.4,213679986226.19632,331.1192547818848,249.69077679753892,167.1569214870787,285.8295374629315,223.48431124072584,178.19452044193665
10.5,214817530084.38937,329.5166439084149,244.97528930533184,167.60466501689103,283.70741068438946,221.3812244896307,177.4267407149006
10.6,215949518888.20633,327.9458400354125,240.18887687763274,168.04698086602968,281.6179792171385,219.31019309604656,176.66840527530502
10.7,217076679480.33844,326.40854983623547,235.32894212476847,168.48395747340305,279.56340511643276,217.27424147768704,175.91930386000982
10.8,218199669030.60062,324.90603758705674,230.391944448096,168.91568124478474,277.5453582572265,215.2757867306883,175.17922690095256
10.9,219319107079.7087,323.4393626743873,225.37364428537919,169.34223661575874,275.56528849836343,213.3169501573477,174.44800658291825
11.0,220435546744.62253,322.00920635717677,220.26876489817087,169.76370611216828,273.6242187121604,211.3993045301699,173.7254935523301
11.100000000000001,221549508037.5438,320.6160609639005,215.07114672415833,170.1801704081946,271.72296212842485,209.52416801291696,173.0115347782926
11.200000000000001,222661449612.93832,319.26009269503726,209.77341199888184,170.5917083821773,269.861956968547,207.69238635091207,172.3059734041667
11.3,223771801171.3725,317.9413135737449,204.36705373983625,170.99839717028374,268.0414651545396,205.9045864422546,171.60864874544157
11.4,224880937448.74597,316.65947737569854,198.84207997043583,171.40031221812913,266.26144591994233,204.16100890134888,170.9193962888991
11.5,225989207587.1074,315.41421228494784,193.18697171080316,171.79752733044373,264.52170972243385,202.46170510029228,170.23804769311067
11.6,227096913437.3352,314.20496170075813,187.38828525735337,172.19011471887623,262.8218452687583,200.8064313846807,169.56444044971417
11.700000000000001,228204333260.6738,313.03108523234357,181.43042957959622,172.5781450480193,261.1613374401418,199.19477813848127,168.89844444483447
11.799999999999999,229311706995.04327,311.891821691991,175.29511131218266,172.96168747973968,259.5395212727911,197.62613039742092,168.23993487472342
11.9,230419251378.34967,310.78632574895437,168.96074465556367,173.3408097158863,257.95562401230194,196.09972832858173,167.5887839595255
12.0,231527154698.09695,309.7136808061334,162.40160277983264,173.71557803945223,256.4087791494326,194.61468451831894,166.94486094138293
12.1,232635581253.96765,308.6729068829351,155.58663724756605,174.0860573542561,254.89803466957488,193.16999389899115,166.30803208346708
12.200000000000001,233744676600.79236,307.6629898416623,148.4778552469925,174.45231122321016,253.42238738357554,191.76457833561486,165.67816066988084
12.3,234854561593.02768,306.68287963901975,141.0278872160787,174.81440190523514,251.9807801206203,190.39728254707808,165.05510700637083
12.4,235965346153.22043,305.73151179582,133.17638655911404,175.1723903908821,250.57212724024595,189.0669048081777,164.43873161745523
12.5,237077116672.05347,304.80783591381623,124.84439908945139,175.5263364367139,249.19534917724576,187.7722180642846,163.82892349883824
12.6,238189952591.98566,303.9108009873793,115.92495338973434,175.87629859850182,247.84935454441086,186.51195749661892,163.22558702256362
12.700000000000001,239303914483.35916,303.03937978723366,106.26662914600287,176.22233426328668,246.5330700101503,185.28487547754816,162.62862456498598
12.8,240419055578.2518,302.19254477828,95.64190498374055,176.56449968035,245.2454109095631,184.08970305416702,162.03793630390717
12.899999999999999,241535417363.89374,301.36930036764073,83.67916329094442,176.90284999114286,243.98532101151588,182.92520320972017,161.4534202170243
13.0,242653031523.4402,300.5686760609829,69.68774414637419,177.23743925821438,242.75176447194542,181.79016065832874,160.874972080998
13.1,243771924697.66614,299.7897147425621,52.050258455402954,177.56832049318012,241.54371161894906,180.6833633028884,160.30248547110696
13.200000000000001,244892113211.6925,299.0315043888401,23.666407334265784,177.8955456837708,240.36017857150614,179.6036556002376,159.73585176145514
13.3,246013610866.9885,298.2931422886428,0.0,178.21916581999605,239.20018325841073,178.54987746989164,159.1749632522149
13.4,247136422320.37396,297.5738218844853,0.0,178.53923091946157,238.06285408191377,177.5209926925141,158.6197328427044
13.5,248260548381.45544,296.87277167013406,0.0,178.85579005186946,236.94735475212448,176.51599986316256,158.07008166106934
13.6,249385988950.48788,296.18919464578954,0.0,179.16889136273775,235.85280874471027,175.53384012388534,157.5259291803452
13.700000000000001,250512742618.52533,295.52226251580146,0.0,179.47858209636647,234.77829160962926,174.57338683377438,156.98719317358817
13.8,251640806015.5157,294.8711752911075,0.0,179.78490861808126,233.7229057040563,173.63354611131584,156.4537897129908
13.9,252770164462.8326,294.23535237706466,0.0,180.08791643578104,232.68602223226597,172.71358331928934,155.925633169423
14.000000000000002,253900799434.32367,293.61428621493485,0.0,180.38765022081802,231.66709890987434,171.81287895719956,155.4026362123764
14.1,255032692592.5232,293.00746253958,0.0,180.6841538282332,230.66557970199793,170.93079396715285,154.8847098102892
14.200000000000001,256165825796.35736,292.41436051754374,0.0,180.97747031637292,229.6808948841205,170.06666977501249,154.37176330665935
14.3,257300181104.12708,291.83445759802277,0.0,181.26764196590963,228.7124671233532,169.21982849317976,153.86371327375977
14.4,258435740776.1965,291.26723411811184,0.0,181.5547102982883,227.75971733236668,168.38957313405578,153.36049197576946
14.5,259572487277.40543,290.71216549226966,0.0,181.83871609361998,226.82205469184137,167.57518783138022,152.86203229679472
14.6,260710403279.22037,290.16872135174486,0.0,182.11969940804295,225.89887546960176,166.77593806647866,152.36826579204978
14.7,261849471661.63757,289.63636570967645,0.0,182.39769959056954,224.989563148111,165.99107089629356,151.87912268735116
14.8,262989674734.8408,289.11458849016867,0.0,182.6727552994394,224.09352902114495,165.21987007112068,151.39453187890481
14.9,264130990725.33755,288.6030475820226,0.0,182.94490451799507,223.21039622860948,164.46190604172807,150.9144209333709
15.0,265273396601.92233,288.10145649062133,0.0,183.21418457009693,222.33985653573632,163.71684246304144,150.43871608819146
