x r/re,result
0.001,2.687951724867633e-06
0.002,9.658425687192296e-06
0.003,2.029241723464472e-05
0.004,3.4260322970801545e-05
0.005,5.1332008712040335e-05
0.006,7.133006203508053e-05
0.007,9.410997975337316e-05
0.008,0.0001195498186809
0.009,0.0001475440860469
0.01,0.0001779998246259
0.02,0.0006027521677093
0.03,0.0012125912712278
0.04,0.0019748997238918
0.05,0.0028670976236688
0.06,0.0038719558639959
0.0699999999999999,0.0049756057882935
0.08,0.006166496948737
0.09,0.0074347800442367
0.1,0.0087719102159934
0.1072267222010323,0.0097767941541529
0.1149756995397735,0.0108869655119648
0.1232846739442066,0.012111711684218
0.1321941148466029,0.0134608190470826
0.1417474162926805,0.0149445348617815
0.1519911082952934,0.0165735118372405
0.1629750834620644,0.0183587322715394
0.1747528400007683,0.0203114084345372
0.1873817422860384,0.0224428556349681
0.2009233002565046,0.0247643342804556
0.2154434690031884,0.0272868571714409
0.2310129700083159,0.0300209583783223
0.247707635599171,0.0329764203102097
0.2656087782946686,0.0361619560909381
0.2848035868435802,0.0395848451521041
0.3053855508833415,0.0432505211017007
0.3274549162877728,0.0471621124956257
0.3511191734215131,0.0513199391923765
0.3764935806792468,0.0557209695663742
0.4037017258596554,0.0603582470359251
0.4328761281083058,0.0652202981469018
0.464158883361278,0.0702905388256603
0.4977023564332111,0.0755467003005995
0.533669923120631,0.0809603014719199
0.5722367659350217,0.086496199917473
0.6135907273413173,0.0921122589942384
0.6579332246575681,0.0977591731235188
0.7054802310718644,0.1033804968034388
0.7564633275546289,0.1089129244653749
0.8111308307896873,0.1142868671909921
0.8697490026177834,0.1194273676780961
0.93260334688322,0.1242553858411762
1.0,0.1286894733231588
1.072267222010323,0.1326478354937589
1.1497569953977356,0.1360507541465704
1.232846739442066,0.1388233136105764
1.3219411484660293,0.1408983386664306
1.4174741629268055,0.1422194167538572
1.519911082952934,0.1427438426617958
1.6297508346206444,0.1424452954136581
1.7475284000076838,0.1413160391706775
1.873817422860384,0.1393684377467326
2.009233002565047,0.1366355902767713
2.1544346900318843,0.1331709368390751
2.31012970008316,0.1290467481161
2.4770763559917115,0.1243514998689784
2.656087782946687,0.1191862345244729
2.848035868435802,0.1136601179749147
3.0538555088334154,0.1078854960228177
3.274549162877729,0.101972826550423
3.511191734215131,0.0960258963595785
3.7649358067924674,0.0901377158036894
4.037017258596556,0.0843874169480134
4.328761281083059,0.0788383682557676
4.641588833612779,0.0735375759658182
4.977023564332112,0.0685162917909224
5.3366992312063095,0.0637916134774719
5.722367659350217,0.0593687715698939
6.1359072734131725,0.055243756730264
6.5793322465756825,0.0514059597837487
7.054802310718645,0.0478405617006556
7.56463327554629,0.0445305041333503
8.111308307896872,0.0414579702929962
8.697490026177835,0.0386053907417214
9.3260334688322,0.0359560462951555
10.0,0.033494367135976
10.722672220103233,0.0312060280299139
11.497569953977356,0.0290779234011548
12.32846739442066,0.0270980829255401
13.219411484660288,0.0252555659084506
14.174741629268048,0.0235403552266227
15.199110829529332,0.0219432600807734
16.297508346206453,0.0204558303249774
17.475284000076847,0.0190702820954818
18.73817422860385,0.0177794333656651
20.09233002565048,0.0165766478745476
21.54434690031885,0.0154557860383551
23.101297000831604,0.0144111616918741
24.770763559917118,0.0134375037345677
26.560877829466868,0.0125299219269536
28.48035868435802,0.0116838762358798
30.53855508833416,0.0108951492328805
32.74549162877728,0.0101598211396406
35.11191734215131,0.0094742471839099
37.64935806792467,0.0088350369847619
40.37017258596554,0.0082390357307656
43.28761281083057,0.0076833069508038
46.41588833612782,0.0071651167067477
49.770235643321136,0.0066819190613675
53.366992312063125,0.0062313426948033
57.223676593502205,0.0058111785594793
61.35907273413176,0.0054193684771711
65.79332246575683,0.0050539945935541
70.54802310718645,0.004713269615381
75.64633275546291,0.0043955277637857
81.11308307896873,0.0040992163843635
86.97490026177834,0.0038228881608703
93.260334688322,0.0035651938749384
100.0,0.0033248757183962
