x r/re,result
0.001,9.925179888854798e-07
0.0010595601792776,1.1142679926590882e-06
0.0011226677735108,1.2509528066287374e-06
0.0011895340673703,1.4044044528723e-06
0.0012603829296797,1.5766794786818066e-06
0.0013354515629298,1.7700873203920091e-06
0.0014149912974345,1.987220092390421e-06
0.001499268432786,2.230988084511424e-06
0.001588565129428,2.5046585867851346e-06
0.0016831803533309,2.8118996822267173e-06
0.0017834308769319,3.156829411685989e-06
0.0018896523396912,3.54407096976117e-06
0.0020022003718155,3.978814671625556e-06
0.0021214517849106,4.466887521379842e-06
0.0022478058335487,5.0148313144425244e-06
0.0023816855519761,5.629990320893209e-06
0.0025235391704347,6.320609725122749e-06
0.0026738416158399,7.095946141343124e-06
0.0028330961018393,7.966391686402537e-06
0.0030018358135755,8.943613273110228e-06
0.0031806256927941,1.0040708991338109e-05
0.0033700643292719,1.1272383673273216e-05
0.0035707859649004,1.2655145996417404e-05
0.0037834626171319,1.4207529766725594e-05
0.0040088063288984,1.5950342348514546e-05
0.0042475715525368,1.7906943571816802e-05
0.0045005576757004,2.010355885658759e-05
0.0047686116977144,2.256963075208817e-05
0.0050526310653356,2.5338213605032405e-05
0.0053535666774107,2.844641664862316e-05
0.0056724260684919,3.193590145419949e-05
0.0060102767820703,3.585344041660444e-05
0.0063682499447185,4.025154376338162e-05
0.0067475440531106,4.5189163497548e-05
0.0071494289865975,5.073248371635812e-05
0.0075752502587719,5.6955807908094e-05
0.0080264335222571,6.394255513113372e-05
0.0085044893418026,7.17863784419468e-05
0.009011018251665,8.059242058100689e-05
0.009547716114208,9.047872377011396e-05
0.010116379797662,0.0001015778125462
0.0107189131920512,0.0001140384708006
0.011357333583431,0.0001280277373788
0.0120337784077758,0.0001437331458426
0.0127505124071301,0.0001613652400644
0.0135099352119802,0.0001811603983052
0.0143145893752347,0.0002033840041995
0.0151671688847092,0.0002283340072225
0.0160705281826163,0.0002563449205493
0.017027691722259,0.000287792310124
0.0180418640939207,0.0003230978354053
0.019116440753857,0.0003627349097241
0.0202550193923066,0.0004072350565923
0.021461411978584,0.0004571950477536
0.0227396575235792,0.0005132849193989
0.0240940356023952,0.000576256974936
