x r/re,result
0.001,4.493307821936331e-07
0.0010595601792776,5.044492572442852e-07
0.0011226677735108,5.663290105479227e-07
0.0011895340673703,6.357994375302049e-07
0.0012603829296797,7.137916750998545e-07
0.0013354515629298,8.013510819171905e-07
0.0014149912974345,8.996512502694875e-07
0.001499268432786,1.0100097369995597e-06
0.001588565129428,1.133905723394069e-06
0.0016831803533309,1.2729998422693084e-06
0.0017834308769319,1.4291564374269322e-06
0.0018896523396912,1.604468553171945e-06
0.0020022003718155,1.8012859902112505e-06
0.0021214517849106,2.022246803207209e-06
0.0022478058335487,2.270312662814277e-06
0.0023816855519761,2.548808555500981e-06
0.0025235391704347,2.861467354619878e-06
0.0026738416158399,3.212479859590047e-06
0.0028330961018393,3.606550974672844e-06
0.0030018358135755,4.048962780087069e-06
0.0031806256927941,4.545645342340992e-06
0.0033700643292719,5.103256212760658e-06
0.0035707859649004,5.729269680896226e-06
0.0037834626171319,6.432076980382288e-06
0.0040088063288984,7.221098790998693e-06
0.0042475715525368,8.106911547418061e-06
0.0045005576757004,9.101389248982682e-06
0.0047686116977144,1.0217862674265558e-05
0.0050526310653356,1.1471298137528378e-05
0.0053535666774107,1.287849818720319e-05
0.0056724260684919,1.4458326941932878e-05
0.0060102767820703,1.6231963090196644e-05
0.0063682499447185,1.822318395366676e-05
0.0067475440531106,2.045868443125262e-05
0.0071494289865975,2.296843511183106e-05
0.0075752502587719,2.5786084371660927e-05
0.0080264335222571,2.8949409865895045e-05
0.0085044893418026,3.250082549103681e-05
0.009011018251665,3.6487950644822497e-05
0.009547716114208,4.096424945270925e-05
0.010116379797662,4.598974857849686e-05
0.0107189131920512,5.163184330157e-05
0.011357333583431,5.79662027422487e-05
0.0120337784077758,6.507778646465474e-05
0.0127505124071301,7.306198620377607e-05
0.0135099352119802,8.202590817039028e-05
0.0143145893752347,9.2089813309301e-05
0.0151671688847092,0.0001033887350505
0.0160705281826163,0.0001160742965304
0.017027691722259,0.0001303167520062
0.0180418640939207,0.0001463072802835
0.019116440753857,0.0001642605614667
0.0202550193923066,0.000184417672282
0.021461411978584,0.0002070493396674
0.0227396575235792,0.0002324595973442
0.0240940356023952,0.0002609898957589
0.0255290806823951,0.0002930237221989
0.0270495973046313,0.0003289917951416
0.0286606761694825,0.0003693779051186
0.0303677111803545,0.0004147254836856
0.0321764175025073,0.0004656449926564
0.0340928506974681,0.0005228222377437
0.0361234269970943,0.0005870277243819
0.0382749447851631,0.0006591271889988
0.0405546073584082,0.0007400934566528
0.0429700470432084,0.0008310197960695
0.0455293507486695,0.0009331349660702
0.0482410870416537,0.0010478201736218
0.0511143348344016,0.0011766281937083
0.0541587137807947,0.0013213049359544
0.0573844164830239,0.0014838137813861
0.0608022426164942,0.0016663630596696
0.0644236350872137,0.0018714370876909
0.0682607183427238,0.0021018312513241
0.0723263389648353,0.0023606916811596
0.0766341086800745,0.002651560152943
0.0811984499318401,0.0029784249358617
