x r/re,result
0.001,6.399700730462349e-06
0.0010595601792776,7.099129243341132e-06
0.0011226677735108,7.874361682313093e-06
0.0011895340673703,8.733530414933274e-06
0.0012603829296797,9.68562930907452e-06
0.0013354515629298,1.0740603541681835e-05
0.0014149912974345,1.1909448575830991e-05
0.001499268432786,1.3204319214409067e-05
0.001588565129428,1.4638649726701791e-05
0.0016831803533309,1.622728613782e-05
0.0017834308769319,1.798663187429781e-05
0.0018896523396912,1.993480806924308e-05
0.0020022003718155,2.2091829953166992e-05
0.0021214517849106,2.447980088947448e-05
0.0022478058335487,2.7123125750904777e-05
0.0023816855519761,3.0048745496584767e-05
0.0025235391704347,3.32863949677883e-05
0.0026738416158399,3.686888610964333e-05
0.0028330961018393,4.0832419016453e-05
0.0030018358135755,4.521692341254951e-05
0.0031806256927941,5.006643340644753e-05
0.0033700643292719,5.542949850038003e-05
0.0035707859649004,6.135963480017599e-05
0.0037834626171319,6.79158185834283e-05
0.0040088063288984,7.516302808548698e-05
0.0042475715525368,8.317283633570075e-05
0.0045005576757004,9.202406019837168e-05
0.0047686116977144,0.0001018034704957
0.0050526310653356,0.000112606568566
0.0053535666774107,0.0001245384350252
0.0056724260684919,0.0001377146569241
0.0060102767820703,0.0001522623399715
0.0063682499447185,0.0001683212129564
0.0067475440531106,0.0001860448320074
0.0071494289865975,0.0002056018928513
0.0075752502587719,0.000227177659761
0.0080264335222571,0.0002509755204657
0.0085044893418026,0.0002772186767877
0.009011018251665,0.0003061519814523
0.009547716114208,0.0003380439319715
0.010116379797662,0.0003731888331307
0.0107189131920512,0.0004119091401603
0.011357333583431,0.000454557995159
0.0120337784077758,0.0005015219698052
0.0127505124071301,0.0005532240279702
0.0135099352119802,0.0006101267219286
0.0143145893752347,0.0006727356364199
0.0151671688847092,0.0007416030947736
0.0160705281826163,0.0008173321414155
0.017027691722259,0.0009005808148602
0.0180418640939207,0.0009920667249326
0.019116440753857,0.0010925719473427
0.0202550193923066,0.0012029482477878
0.021461411978584,0.0013241226464497
0.0227396575235792,0.0014571033320909
0.0240940356023952,0.0016029859327087
0.0255290806823951,0.0017629601469527
0.0270495973046313,0.0019383167371433
0.0286606761694825,0.0021304548804902
0.0303677111803545,0.0023408898701121
0.0321764175025073,0.0025712611515368
0.0340928506974681,0.0028233406731843
0.0361234269970943,0.0030990415210273
0.0382749447851631,0.0034004267980076
0.0405546073584082,0.003729718697382
0.0429700470432084,0.0040893077064292
0.0455293507486695,0.0044817618618663
0.0482410870416537,0.0049098359617396
0.0511143348344016,0.00537648061914
0.0541587137807947,0.0058848510218246
0.0573844164830239,0.0064383152375744
0.0608022426164942,0.0070404618783653
0.0644236350872137,0.0076951069067577
0.0682607183427238,0.0084062993353023
0.0723263389648353,0.0091783255341621
0.0766341086800745,0.0100157118236045
0.0811984499318401,0.0109232249865651
0.086034644166845,0.0119058702924875
0.0911588829975082,0.0129688865771112
0.096588322411587,0.0141177378747416
0.1023411402105453,0.0153581010500324
0.1084365968689611,0.016695848826859
0.1148951000187309,0.018137027562463
0.1217382727739662,0.0196878290696816
0.1289890261253309,0.0213545557468892
0.1366716356462007,0.0231435782399421
0.1448118227674534,0.0250612848335626
0.1534368408930013,0.0271140217555179
0.1625755666443795,0.029308023577741
0.1722585965398787,0.0316493329201253
0.1825183494319044,0.0341437087099343
0.1933891750455232,0.0367965223255005
0.2049074689815848,0.0396126410662385
0.2171117945694505,0.0425962985459867
0.2300430119772919,0.0457509518110742
0.2437444150122221,0.0490791252445156
0.2582618760682677,0.0525822416405029
0.2736439997074671,0.0562604412244505
0.2899422853882878,0.0601123898598795
0.3072112998861759,0.0641350782292737
0.325508859983506,0.0683236143832985
0.3448962260405759,0.0726710128057194
0.3654383070957258,0.0771679838382598
0.3872038781812557,0.0818027282329962
0.4102658105827194,0.0865607424483753
0.4347013158125026,0.0914246412422671
0.4605922041145108,0.0963740050377348
0.4880251583654433,0.1013852604194866
0.517092024289676,0.1064316029150584
0.5478901179593945,0.1114829718638222
0.5805225516094902,0.1165060876117112
0.6150985788580504,0.1214645614116467
0.6517339604882427,0.1263190881750307
