x r/re,result
0.001,5.157799074083293e-07
0.0010595601792776,5.790495005134337e-07
0.0011226677735108,6.500802390062944e-07
0.0011895340673703,7.298241666839097e-07
0.0012603829296797,8.193501127934904e-07
0.0013354515629298,9.19858017936664e-07
0.0014149912974345,1.0326950173246852e-06
0.001499268432786,1.1593734969612836e-06
0.001588565129428,1.3015913647757578e-06
0.0016831803533309,1.4612548084193383e-06
0.0017834308769319,1.640503844770915e-06
0.0018896523396912,1.841741003620798e-06
0.0020022003718155,2.0676635300152595e-06
0.0021214517849106,2.321299536913389e-06
0.0022478058335487,2.606048592764204e-06
0.0023816855519761,2.925727288065953e-06
0.0025235391704347,3.284620391718954e-06
0.0026738416158399,3.687538282923313e-06
0.0028330961018393,4.139881428509096e-06
0.0030018358135755,4.647712770047931e-06
0.0031806256927941,5.217838991149079e-06
0.0033700643292719,5.857901754413619e-06
0.0035707859649004,6.576480131205583e-06
0.0037834626171319,7.383205597493916e-06
0.0040088063288984,8.288891137539951e-06
0.0042475715525368,9.305676186415017e-06
0.0045005576757004,1.044718935477487e-05
0.0047686116977144,1.1728731117847064e-05
0.0050526310653356,1.3167478918411293e-05
0.0053535666774107,1.4782717434274009e-05
0.0056724260684919,1.6596097098404165e-05
0.0060102767820703,1.8631924339052512e-05
0.0063682499447185,2.0917487432930773e-05
0.0067475440531106,2.3483422342618037e-05
0.0071494289865975,2.6364123446238637e-05
0.0075752502587719,2.959820467036652e-05
0.0080264335222571,3.3229017214201645e-05
0.0085044893418026,3.730523081349163e-05
0.009011018251665,4.1881486346733286e-05
0.009547716114208,4.701912854546056e-05
0.010116379797662,5.278702864793125e-05
0.0107189131920512,5.926250804591473e-05
0.011357333583431,6.653237533770568e-05
0.0120337784077758,7.469409073470865e-05
0.0127505124071301,8.385707340003261e-05
0.0135099352119802,9.414416939596232e-05
0.0143145893752347,0.0001056933000317
0.0151671688847092,0.0001186593126907
0.0160705281826163,0.0001332160589312
0.017027691722259,0.0001495587282478
0.0180418640939207,0.0001679064687399
0.019116440753857,0.0001885053297978
0.0202550193923066,0.0002116315672045
0.021461411978584,0.000237595354521
0.0227396575235792,0.0002667449517986
0.0240940356023952,0.0002994713873118
0.0255290806823951,0.0003362137165573
0.0270495973046313,0.0003774649294083
0.0286606761694825,0.0004237785860384
0.0303677111803545,0.0004757762722765
0.0321764175025073,0.0005341559759397
0.0340928506974681,0.0005997014989581
0.0361234269970943,0.0006732930348588
0.0382749447851631,0.0007559190419892
0.0405546073584082,0.0008486896809851
0.0429700470432084,0.0009528516901627
0.0455293507486695,0.0010698054275197
0.0482410870416537,0.0012011237685322
0.0511143348344016,0.0013485736340132
0.0541587137807947,0.0015141397610943
0.0573844164830239,0.0017000520244996
0.0608022426164942,0.0019088159058717
0.0644236350872137,0.0021432465574522
0.0682607183427238,0.0024065078704214
0.0723263389648353,0.0027021556851184
0.0766341086800745,0.0030341872446459
0.0811984499318401,0.0034070965559542
0.086034644166845,0.0038259370738052
0.0911588829975082,0.0042963925062974
0.096588322411587,0.0048248568917244
0.1023411402105453,0.0054185252432505
0.1084365968689611,0.0060854962606888
0.1148951000187309,0.0068348888484438
0.1217382727739662,0.0076769744639515
0.1289890261253309,0.0086233276603656
0.1366716356462007,0.0096869975949253
0.1448118227674534,0.0108827037643687
0.1534368408930013,0.0122270598210245
0.1625755666443795,0.0137388300419065
0.1722585965398787,0.0154392238779966
0.1825183494319044,0.0173522352478855
0.1933891750455232,0.0195050339703778
0.2049074689815848,0.0219284195112576
0.2171117945694505,0.0246573477537976
0.2300430119772919,0.0277315451258129
0.2437444150122221,0.0311962268694945
0.2582618760682677,0.0351029401551608
0.2736439997074671,0.0395105573386055
0.2899422853882878,0.0444864503360995
0.3072112998861759,0.0501078840185618
0.325508859983506,0.056463674917601
0.3448962260405759,0.0636561715627251
0.3654383070957258,0.0718036245354018
0.3872038781812557,0.0810430277340738
0.4102658105827194,0.0915335269432531
0.4347013158125026,0.1034605064640539
0.4605922041145108,0.1170404769930392
0.4880251583654433,0.1325268938314719
0.517092024289676,0.150217026221857
0.5478901179593945,0.1704599630263349
0.5805225516094902,0.1936657551571422
0.6150985788580504,0.2203155253172582
0.6517339604882427,0.250972063466926
0.6905513520162331,0.2862898827642878
0.73168071434272,0.3270228007370805
0.7752597488629465,0.3740256392622616
0.821434358491943,0.4282443416739572
0.8703591361485166,0.4906853733422372
0.9221978823334332,0.5623504304466029
0.9771241535346502,0.6441162499958794
1.0353218432956626,0.7365325879212157
1.096985797892384,0.8395071485158472
1.162322468679853,0.9518513758253668
1.231550603292826,1.0706891543605768
1.3049019780144029,1.1908031423873884
1.3826221737646565,1.3041339763144406
1.4649713983072865,1.3998542369176643
1.552225357427048,1.465622144429623
1.6446761779946644,1.490517611207564
1.7426333860096508,1.4693661107623035
1.8464249428955444,1.4065377681283056
1.9563983435170649,1.3159626284445936
2.072921779595372,1.2155326602022638
2.1963853724165467,1.1190776460817982
2.3272024789604098,1.032448093721352
2.465811075822604,0.9558009270232208
2.612675225563329,0.8875404091866843
2.768286630392067,0.8261766441663454
2.933166278390045,0.7705847761664208
3.107866187782014,0.7199107708132695
3.2929712550971515,0.6734881523215726
3.489101213406774,0.6307846190466408
3.696912707195029,0.5913668223757871
3.917101490809261,0.554876226976296
4.150404757850477,0.521012045000576
4.397603609302721,0.4895188603913429
4.659525668664682,0.4601774574517666
