x r/rpeak,V2,menc
0.001,-9.629048717235778e-08,3.936151699677368e-97
0.001584893192461114,-2.431277893503772e-07,1.1726319561855325e-96
0.0025118864315095794,-6.107120489728693e-07,3.883120825099615e-96
0.003981071705534973,-1.534056053808922e-06,1.5325847470941125e-95
0.00630957344480193,-3.853480240907836e-06,8.121924731109772e-95
0.01,-9.68017142403113e-06,7.075201165316119e-94
0.01584893192461114,-2.4319698753564323e-05,1.4125605364580598e-92
0.025118864315095808,-6.111488393263234e-05,1.0876513706258442e-90
0.039810717055349734,-0.00015368148605285434,7.088517190207733e-88
0.06309573444801933,-0.0003870932398807677,1.2508146631684323e-83
0.1,-0.0009791010949388693,3.1554931494712024e-77
0.10551130635362277,-0.001091426166228171,2.6726024600494705e-76
0.11132635768448033,-0.0012168201091032845,2.5038586409668035e-75
0.11746189430880191,-0.0013568478655382882,2.6051548723531394e-74
0.12393557915292853,-0.001513272591585012,3.022487903824994e-73
0.13076604860118307,-0.0016880833939405895,3.9262076069580903e-72
0.13797296614612148,-0.0018835275793360794,5.7336656240646934e-71
0.14557707899561445,-0.0021021482988323654,9.451622951151999e-70
0.15360027779971816,-0.002346828675652257,1.7657906031025535e-68
0.16206565966927625,-0.0026208437664415984,3.753527246498937e-67
0.17099759466766967,-0.0029279220462076045,9.113064380447891e-66
0.18042179596713107,-0.0032723185292912226,2.53629377896455e-64
0.19036539387158782,-0.0036589022231307495,8.119649045906487e-63
0.20085701391913166,-0.004093261323379809,2.9995138429214516e-61
0.21192685928895372,-0.0045818305527876345,1.2822286026708214e-59
0.22360679774997896,-0.00513204632835743,6.358056701790716e-58
0.2359304534015059,-0.005752537186987932,3.6639642762954684e-56
0.2489333034699541,-0.006453359256051511,2.4570065829819524e-54
0.2626527804403767,-0.0072462897899504535,1.9183928923117585e-52
0.277128379816754,-0.008145196278071106,1.7435101776554872e-50
0.2924017738212865,-0.009166504921908966,1.8421077748464153e-48
0.3085169313600048,-0.010329801230251345,2.2571163992404544e-46
0.3255202446000507,-0.011658608395651141,3.195229351242412e-44
0.3434606625230216,-0.013181408046716442,5.198104318109723e-42
0.36238983183884776,-0.014932996192180647,9.649189830894344e-40
0.3823622456658649,-0.01695631006718476,2.025137779889876e-37
0.40343540040510245,-0.019304928127626342,4.7503813067092504e-35
0.4256699612603922,-0.022046551097165353,1.2278262155625998e-32
0.4491299368807998,-0.02526794412471356,3.4369538894530974e-30
0.4738828636281331,-0.029082108917411205,1.0205179636452492e-27
0.5,-0.03363895554202026,3.1357781302694925e-25
0.5058097201509613,-0.034735755351920736,1.078367354665128e-24
0.5116869459983875,-0.03587856027148685,3.7081675847288134e-24
0.5176324619206888,-0.03706998010928643,1.2746155540003409e-23
0.5236470614103134,-0.038312821692200516,4.37801657366948e-23
0.5297315471796477,-0.0396101078021375,1.5021037867744062e-22
0.5358867312681466,-0.04096509834536294,5.146211938337153e-22
0.5421134351507092,-0.04238131407504637,1.7598518011498888e-21
0.548412489847313,-0.04386256322083192,6.004754962213621e-21
0.5547847360339225,-0.045412971474469044,2.0434768401644488e-20
0.5612310241546865,-0.047037015812227675,6.932951099985692e-20
0.5677522145354387,-0.048739562769890867,2.3439774361042896e-19
0.5743491774985174,-0.05052591185610288,7.893733698431757e-19
0.5810227934789198,-0.052401844943428415,2.6467078517397307e-18
0.5877739531418044,-0.05437368262526052,8.831174712513098e-18
0.5946035575013605,-0.05644834872499032,2.9309465259801275e-17
0.6015125180410583,-0.058633444382881955,9.670650551975141e-17
0.6085017568352955,-0.060937333447658316,3.1705643011328247e-16
0.6155722066724582,-0.06336924124820581,1.032329523282282e-15
0.6227248111794115,-0.06593936931421522,3.3362750209498492e-15
0.6299605249474366,-0.06865902916719263,1.069598271367255e-14
0.6372803136596311,-0.07154079905441026,3.39970488601504e-14
0.6446851542197896,-0.0745987084465795,1.0706864233501482e-13
0.6521760348827821,-0.07784845632316946,3.338990600920474e-13
0.6597539553864471,-0.08130767091938859,1.030441795284388e-12
0.6674199270850172,-0.08499622054841212,3.1448706255123573e-12
0.675174973084095,-0.08893658824552353,9.485513489333058e-12
0.6830201283771977,-0.09315432626984559,2.8255125611339326e-11
0.690956439983888,-0.09767861225942079,8.306218566882855e-11
0.6989849670895097,-0.10254293572916685,2.408032047668272e-10
0.7071067811865476,-0.10778595418600821,6.879369938719369e-10
0.7153229662176291,-0.11345257325344647,1.9352132098270386e-09
0.7236346187201891,-0.11959532757038756,5.35624598727636e-09
0.7320428479728127,-0.12627617302582722,1.4574479318969901e-08
0.7405487761432821,-0.13356885196976495,3.8955364135108105e-08
0.7491535384383408,-0.14156207036568177,1.0219170133172163e-07
0.757858283255199,-0.15036384063491012,2.628828869249624e-07
0.7666641723348002,-0.16010750774123947,6.625572559838587e-07
0.7755723809168673,-0.17096019286664513,1.6345837282010285e-06
0.7845840978967508,-0.18313463714112024,3.943794953447151e-06
0.7937005259840997,-0.1969056232091857,9.29690873958055e-06
0.8029228818633765,-0.2126320873053891,2.1392774247715407e-05
0.8122523963562355,-0.23078529232546668,4.800444294652012e-05
0.8216903145857902,-0.2519813050713407,0.00010494415374816046
0.8312378961427878,-0.277011503433032,0.00022329071528294495
0.8408964152537145,-0.3068568485185073,0.0004619443833774211
0.8506671609508557,-0.342659675271441,0.0009282952092804166
0.86055143724433,-0.3856120805114787,0.00181022602356462
0.8705505632961241,-0.43670747174596386,0.0034222180349759265
0.8806658735961485,-0.49630144248389946,0.006266099267953267
0.8908987181403393,-0.5634546375032358,0.011102002128742483
0.9012504626108302,-0.6350988854750715,0.019016837961725867
0.9117224885582168,-0.7051840769208969,0.031466802350022395
0.9223161935859392,-0.7641080575688411,0.05026007059367234
0.9330329915368074,-0.7988496064643824,0.07744153011490872
0.9438743126816934,-0.7942264017933778,0.11505032407622987
0.9548416039104166,-0.7354949668246794,0.16474883249593067
0.9659363289248455,-0.6120660633392693,0.22736788966380994
0.9771599684342459,-0.4215196211218071,0.30246636608343225
0.988514020352896,-0.17260715157365827,0.3880418171743319
1.0,0.11415921706415144,0.4805269898964623
1.0184788644360523,0.5723711367613397,0.6293719540138504
1.0372991973029506,0.9260349500135023,0.7630675237243503
1.056467308549538,1.097253580868706,0.8663584879958602
1.075989624725346,1.0898959957287122,0.9344440232960826
1.0958726911352443,0.9702467578094792,0.9724133958287409
1.1161231740339044,0.8161872045093853,0.9901710040767819
1.1367478628608134,0.6783463199688247,0.9970723705251552
1.1577536725165907,0.5733654614740205,0.9992800978007226
1.1791476456813665,0.49771805779620076,0.9998556709486143
1.2009369551760027,0.4424536605453947,0.9999767033205919
1.2231289063669455,0.40025763595719416,0.9999970108146334
1.2457309396155174,0.3665903237897734,0.9999996990635186
1.2687506327724687,0.33882394050488746,0.9999999765435974
1.2921957037186267,0.31537774426871823,0.9999999986038051
1.3160740129524926,0.2952289466419362,0.9999999999374283
1.340393566225653,0.27767289243189386,0.9999999999979191
1.3651625172268935,0.2622018840682073,0.9999999999999507
1.3903891703159095,0.24843804005248454,0.9999999999999989
1.4160819833075324,0.23609293438362802,1.0000000000000007
1.4422495703074083,0.22494186675626932,0.9999999999999993
1.4689007046000737,0.2148067510257322,0.9999999999999978
1.4960443215904002,0.20554435450277947,1.0000000000000002
1.5236895217993953,0.19703799452990145,0.9999999999999991
1.5518455739153598,0.18919154169235944,0.999999999999999
1.5805219179014296,0.18192500372063342,0.9999999999999989
1.6097281681605395,0.17517121769378213,0.9999999999999991
1.6394741167588731,0.16887333490749254,1.0
1.6697697367088769,0.16298288269538477,1.0000000000000009
1.700625185312943,0.15745825277605682,0.9999999999999994
1.7320508075688774,0.15226350935910604,1.0
1.7640571396382976,0.14736744000363555,1.0
1.796654912379124,0.14274279291712427,0.9999999999999998
1.8298550549433454,0.1383656589314142,1.0000000000000002
1.8636686984412687,0.13421496685488093,1.0
1.898107179673479,0.13027206845034964,0.9999999999996128
1.933182044931763,0.12652039486069824,0.9999999999999989
1.9689050538702673,0.12294517042352246,0.9999999999999989
2.0052881834481946,0.11953317289943405,1.0000000000000002
2.0423436319453514,0.11627253151675081,0.9999999999999989
2.080083823051904,0.11315255599122898,0.9999999999999994
2.118521410033706,0.11016359108272726,0.9999999999999992
2.157669279974593,0.10729689231673081,1.0000000000000002
2.1975405580970784,0.10454451933716773,1.0000000000000002
2.238148612162881,0.10189924402527575,0.9999999999999994
2.2795070569547775,0.09935447102989634,1.000000000000121
2.3216297588412695,0.09690416879496645,1.0000000000000002
2.3645308404256022,0.09454280948018792,0.9999999999999998
2.4082246852806923,0.0922653164650894,0.9999999999999997
2.4527259427715493,0.09006701833266523,0.9999999999999992
2.4980495329668133,0.08794360841258149,0.9999999999999993
2.544210651641051,0.08589110911581595,1.000000000001152
2.5912247753694864,0.08390584039757029,1.0000000000002551
2.639107666716879,0.08198439181184225,1.0000000000000295
2.687875379522287,0.08012359767487559,1.0000000000000024
2.7375442642814822,0.07832051494684636,1.0
2.7881309736288324,0.07657240348478794,0.9999999999999984
2.839652467920478,0.07487670837541956,0.9999999999999999
2.8921260209206823,0.07323104409717027,0.9999999999999998
2.945569225593255,0.0716331802889065,0.9999999999999979
3.0,0.07008102894171421,1.0000000000000002
3.2186034573732254,0.06450985228544155,1.0000000000000007
3.453136071938293,0.059490219060793464,0.9999999999999997
3.704758566640263,0.054945603045321305,0.9999999999999999
3.974716243773808,0.05081415483333537,1.0000000000000009
4.264345148095967,0.047045195885967936,1.0000000000000004
4.575078679031472,0.0435966801786567,0.9999999999999984
4.908454684695076,0.040433325222100636,1.0000000000000004
5.2661230728397905,0.03752521508324658,1.0000000000000395
5.649853976398354,0.034846741950455576,0.9999999999999991
6.06154651402987,0.0323757942636596,0.9999999999999996
6.503238189028388,0.030093126925853832,0.9999999999999982
6.977114973109454,0.02798186765558708,1.0
7.485522124980195,0.026027126299133136,1.0000000000000002
8.030975797235008,0.024215682812058662,0.9999999999999991
8.616175489020431,0.022535735925951695,0.9999999999999996
9.244017406098536,0.020976699033836525,0.9999999999999988
9.917608794429006,0.019529033117784374,1.0000000000000004
10.6402833182081,0.018184108953515982,1.000000000000009
11.415617558471746,0.016934092619528527,0.9999999999999999
12.247448713915892,0.015771849684569114,0.9999999999999999
13.139893591536982,0.014690864459385564,1.0000000000000009
14.097368981079072,0.013685171478502917,0.9999999999999996
15.124613514122386,0.012749296967127852,0.9999999999999999
16.22671111599604,0.011878208514548258,0.9999999999999998
17.40911616658047,0.011067271527233977,0.9999999999999999
18.677680494522672,0.010312211321775313,0.9999999999999993
20.038682338461037,0.009609079931861742,0.9999999999999978
21.49885741859149,0.008954226882842349,1.0000000000000022
23.065432272350872,0.008344273323291226,0.9999999999999998
24.74616001919883,0.007776089014980616,0.9999999999999996
26.549358731501474,0.007246771769743557,0.9999999999999996
28.483952601417553,0.006753628994254863,1.0000000000000102
30.559516107525866,0.006294161061090197,1.0000000000000002
32.78632139977851,0.0058660462697728046,1.0000000000000009
35.1753891372923,0.0054671272015200285,0.9999999999999997
37.738543030579194,0.005095398300016747,0.9999999999999998
40.488468358150136,0.004748994537989704,4.773213098155439e-08
43.438774747096154,0.0044261810484320565,1.0000000000000007
46.60406352835349,0.004125343618400027,0.9999999999999984
