x r/rpeak,V2,menc
0.001,-1.0475510817522807e-06,2.5082003978729276e-09
0.001584893192461114,-2.593428362932282e-06,6.327849684574978e-09
0.0025118864315095794,-6.419251323671061e-06,1.6005093363512488e-08
0.003981071705534973,-1.5885775615158384e-05,4.0645934780600727e-08
0.00630957344480193,-3.9305760868513455e-05,1.0388713839764694e-07
0.01,-9.724224691057489e-05,2.6824069395472196e-07
0.01584893192461114,-0.00024058763653748158,7.038764144262943e-07
0.025118864315095808,-0.0005954854654122483,1.8949065844744602e-06
0.039810717055349734,-0.0014757747568530746,5.312657683615314e-06
0.06309573444801933,-0.0036690687453650177,1.588292048789918e-05
0.1,-0.009189469683123539,5.2523022380129534e-05
0.10551130635362277,-0.010235074773680736,6.091209232621944e-05
0.11132635768448033,-0.011402208117378243,7.07957657546135e-05
0.11746189430880191,-0.012705523613527161,8.247220221882146e-05
0.12393557915292853,-0.014161543341548241,9.630582482536963e-05
0.13076604860118307,-0.01578891202685558,0.0001127435565348903
0.13797296614612148,-0.017608687584493108,0.00013233538920104775
0.14557707899561445,-0.019644672407340222,0.0001557605290056989
0.15360027779971816,-0.021923790284087415,0.0001838607411643401
0.16206565966927625,-0.024476513822533713,0.0002176830172035432
0.17099759466766967,-0.027337346843369678,0.00025853434973377004
0.18042179596713107,-0.03054536518749597,0.0003080522757622937
0.19036539387158782,-0.0341448173389667,0.00036829601117458117
0.20085701391913166,-0.038185782756127024,0.0004418645402916266
0.21192685928895372,-0.04272487998769226,0.0005320500700514884
0.22360679774997896,-0.0478260075237776,0.0006430379724121266
0.2359304534015059,-0.05356108630499012,0.0007801679352921506
0.2489333034699541,-0.06001075175912931,0.0009502757987489361
0.2626527804403767,-0.06726491211314051,0.0011621418221948597
0.277128379816754,-0.07542304469638396,0.0014270793514650241
0.2924017738212865,-0.08459403695471639,0.0017597085673738027
0.3085169313600048,-0.09489528782778586,0.0021789738237493693
0.3255202446000507,-0.10645065800287128,0.002709480699934997
0.3434606625230216,-0.11938668407982118,0.0033832509452258472
0.36238983183884776,-0.13382624032877233,0.004242020417684647
0.3823622456658649,-0.14987853040111435,0.005340236820976006
0.40343540040510245,-0.16762391396609383,0.006748949325841353
0.4256699612603922,-0.18709162404886806,0.008560817805097294
0.4491299368807998,-0.20822793831725186,0.010896498704866349
0.4738828636281331,-0.23085190408885173,0.013912675161557819
0.5,-0.25459542894705695,0.017811969827081702
0.5058097201509613,-0.259799743430929,0.018791108786034055
0.5116869459983875,-0.2650196386724065,0.019826015098939012
0.5176324619206888,-0.2702460066237187,0.020919850420002255
0.5236470614103134,-0.27546885547017963,0.022075944136171158
0.5297315471796477,-0.28067725353419404,0.02329780056654967
0.5358867312681466,-0.2858592712785301,0.024589106257268848
0.5421134351507092,-0.2910019215701052,0.025953737343200903
0.548412489847313,-0.2960910983045945,0.027395766943309998
0.5547847360339225,-0.30111151369760175,0.028919472551407675
0.5612310241546865,-0.3060466343711463,0.030529343378601515
0.5677522145354387,-0.31087861665333116,0.03223008759777785
0.5743491774985174,-0.3155882413551557,0.03402663943402213
0.5810227934789198,-0.3201548484707891,0.035924166037944974
0.5877739531418044,-0.3245562722533701,0.03792807407143694
0.5946035575013605,-0.32876877721998804,0.0400440159274185
0.6015125180410583,-0.3327669956605671,0.042277895496682975
0.6085017568352955,-0.33652386741351786,0.04463587338596543
0.6155722066724582,-0.3400105825677125,0.04712437148191983
0.6227248111794115,-0.34319652806069023,0.049750076745788255
0.6299605249474366,-0.3460492390615152,0.052519944113230986
0.6372803136596311,-0.3485343562042522,0.05544119836311764
0.6446851542197896,-0.3506155898331703,0.058521334808119774
0.6521760348827821,-0.3522546925147759,0.061768118648785925
0.6597539553864471,-0.3534114411851829,0.06518958282152373
0.6674199270850172,-0.35404363038963765,0.06879402415969174
0.675174973084095,-0.3541070782166519,0.07258999767596269
0.6830201283771977,-0.3535556466040752,0.07658630876344176
0.690956439983888,-0.352341277801088,0.08079200310290788
0.6989849670895097,-0.3504140488860223,0.08521635405423225
0.7071067811865476,-0.3477222462853607,0.08986884730177895
0.7153229662176291,-0.3442124623839015,0.09475916251670821
0.7236346187201891,-0.33982971627683145,0.09989715179391619
0.7320428479728127,-0.33451760086615073,0.10529281461822354
0.7405487761432821,-0.3282184584411912,0.11095626911377743
0.7491535384383408,-0.3208735869109367,0.11689771933288015
0.757858283255199,-0.3124234788110956,0.12312741834609253
0.7666641723348002,-0.3028080951341292,0.12965562690496213
0.7755723809168673,-0.29196717590417637,0.13649256746262947
0.7845840978967508,-0.2798405892654425,0.1436483733564148
0.7937005259840997,-0.2663687206227875,0.15113303298083666
0.8029228818633765,-0.25149290310141154,0.15895632880992694
0.8122523963562355,-0.23515589024856598,0.16712777116473804
0.8216903145857902,-0.21730237148950313,0.17565652666612705
0.8312378961427878,-0.1978795303597463,0.18455134136472748
0.8408964152537145,-0.17683764497665502,0.19382045859995906
0.8506671609508557,-0.15413072955302076,0.2034715317083082
0.86055143724433,-0.12971721505373204,0.21351153177824128
0.8705505632961241,-0.10356066622320792,0.22394665073511436
0.8806658735961485,-0.07563053138446862,0.23478220013431533
0.8908987181403393,-0.04590292035918038,0.24602250614443955
0.9012504626108302,-0.01436140484312045,0.25767080131413467
0.9117224885582168,0.01900216556022144,0.269729113835734
0.9223161935859392,0.05418683965086858,0.2821981551449797
0.9330329915368074,0.09118174246811674,0.29507720682779975
0.9438743126816934,0.129965265128026,0.30836400794065905
0.9548416039104166,0.17050427832516704,0.32205464398852734
0.9659363289248455,0.2127533824657462,0.3361434389416524
0.9771599684342459,0.2566542084079805,0.3506228518063968
0.988514020352896,0.30213478404692445,0.365483379393221
1.0,0.34910898276024244,0.380713467043003
1.0184788644360523,0.42636912739000704,0.40557535402188877
1.0372991973029506,0.5066453385959766,0.43126465416759086
1.056467308549538,0.5893636840124493,0.4577011414451744
1.075989624725346,0.6738555891311048,0.48479003089639067
1.0958726911352443,0.7593618063126159,0.5124220814281746
1.1161231740339044,0.8450397028770805,0.5404740666771
