x r/rpeak,V2,menc
0.001,-2.426753267404996e-07,4.401561161116988e-22
0.001584893192461114,-6.095740151204023e-07,1.1372561876402495e-21
0.0025118864315095794,-1.5311879827878167e-06,2.9877905490723085e-21
0.003981071705534973,-3.846216285345317e-06,8.06169995055279e-21
0.00630957344480193,-9.66154854593655e-06,2.2705442267137043e-20
0.01,-2.427054295900835e-05,6.854704256426778e-20
0.01584893192461114,-6.097639873942413e-05,2.317881431501756e-19
0.025118864315095808,-0.0001532387199883353,9.44777120990396e-19
0.039810717055349734,-0.0003853791932543052,5.246445932941335e-18
0.06309573444801933,-0.0009709492498522608,4.839872089220274e-17
0.1,-0.0024575370533375333,1.0011766721690701e-15
0.10551130635362277,-0.002739823142877259,1.5285020341993702e-15
0.11132635768448033,-0.0030550390378028054,2.3738219822831418e-15
0.11746189430880191,-0.0034071492967500823,3.7529739988565524e-15
0.12393557915292853,-0.0038006259553121594,6.0446358913365815e-15
0.13076604860118307,-0.004240520872081887,9.925582156048017e-15
0.13797296614612148,-0.004732550179188574,1.6628682417428488e-14
0.14557707899561445,-0.005283193288324858,2.8444571650460504e-14
0.15360027779971816,-0.0058998094990664616,4.971658506928038e-14
0.16206565966927625,-0.00659077602373239,8.885435438865232e-14
0.17099759466766967,-0.007365652233498185,1.6249452453025354e-13
0.18042179596713107,-0.00823537622980715,3.042825950242659e-13
0.19036539387158782,-0.009212501544260378,5.838143032012997e-13
0.20085701391913166,-0.010311484041939177,1.1484006081315857e-12
0.21192685928895372,-0.011549032133969284,2.31724085729434e-12
0.22360679774997896,-0.012944537526848019,4.798624832603971e-12
0.2359304534015059,-0.014520609381201297,1.0202429787681684e-11
0.2489333034699541,-0.01630374259545564,2.2277297006804488e-11
0.2626527804403767,-0.01832516197713093,4.996591415304106e-11
0.277128379816754,-0.020621899875278193,1.1512205436313769e-10
0.2924017738212865,-0.02323818787015457,2.7243803359477387e-10
0.3085169313600048,-0.026227277327625795,6.620203980077555e-10
0.3255202446000507,-0.029653855619912056,1.6509926788561387e-09
0.3434606625230216,-0.03359730590056703,4.222367583215922e-09
0.36238983183884776,-0.03815618843348631,1.1062314375075147e-08
0.3823622456658649,-0.04345453691394981,2.9649254359620568e-08
0.40343540040510245,-0.04965093137555265,8.115115521407693e-08
0.4256699612603922,-0.056951957136063984,2.2632798616395698e-07
0.4491299368807998,-0.06563282354372306,6.414802449728148e-07
0.4738828636281331,-0.076070019155629,1.8417507430308238e-06
0.5,-0.088794587413792,5.335985714452445e-06
0.5058097201509613,-0.09190266769167955,6.714731945442245e-06
0.5116869459983875,-0.09516096108470053,8.45110984292328e-06
0.5176324619206888,-0.09858000608320525,1.063769564604312e-05
0.5236470614103134,-0.10217133360956696,1.3390817093150375e-05
0.5297315471796477,-0.10594757396144855,1.6856542102245186e-05
0.5358867312681466,-0.10992257416238066,2.121813487209271e-05
0.5421134351507092,-0.11411152602915049,2.6705323235500495e-05
0.548412489847313,-0.11853110492077715,3.360579614429515e-05
0.5547847360339225,-0.12319961884364497,4.2279439722333354e-05
0.5612310241546865,-0.12813716691768104,5.3175926564689766e-05
0.5677522145354387,-0.1333658056241954,6.685639817240278e-05
0.5743491774985174,-0.13890972019923742,8.402012690077298e-05
0.5810227934789198,-0.14479539739365935,0.00010553721376936009
0.5877739531418044,-0.1510517942642982,0.00013248857385139356
0.5946035575013605,-0.15771049576088603,0.00016621468310960917
0.6015125180410583,-0.16480585154069255,0.00020837480998114682
0.6085017568352955,-0.17237507963587545,0.0002610187309320069
0.6155722066724582,-0.18045832118576746,0.0003266732289319893
0.6227248111794115,-0.18909862660954702,0.0004084459921221351
0.6299605249474366,-0.19834184899705895,0.0005101498582544909
0.6372803136596311,-0.2082364154472821,0.0006364506758176641
0.6446851542197896,-0.21883294148506066,0.000793042356691236
0.6521760348827821,-0.23018364772143823,0.0009868529525769612
0.6597539553864471,-0.2423415317234706,0.0012262857652417403
0.6674199270850172,-0.2553592420692813,0.001521499556453857
0.675174973084095,-0.2692875960887653,0.001884731804735998
0.6830201283771977,-0.2841736784668253,0.0023306685989020904
0.690956439983888,-0.30005845545342824,0.0028768640876246088
0.6989849670895097,-0.3169738398639289,0.003544211334060379
0.7071067811865476,-0.33493914633069555,0.004357464859940326
0.7153229662176291,-0.35395688598333636,0.0053458130040251114
0.7236346187201891,-0.37400786578783113,0.006543495364844963
0.7320428479728127,-0.3950455824242374,0.007990456954397923
0.7405487761432821,-0.4169899344841529,0.009733026183851056
0.7491535384383408,-0.439720321932411,0.011824598392796265
0.757858283255199,-0.4630682585703974,0.014326300328660667
0.7666641723348002,-0.4868096927549417,0.017307603860893236
0.7755723809168673,-0.5106573121896221,0.020846849446360817
0.7845840978967508,-0.5342531998406727,0.025031631734330317
0.7937005259840997,-0.5571623054149952,0.02995899163518827
0.8029228818633765,-0.5788672959688602,0.0357353517552466
0.8122523963562355,-0.5987654426354517,0.04247612606349331
0.8216903145857902,-0.6161682784691357,0.05030493090881903
0.8312378961427878,-0.630304813882889,0.05935232409164434
0.8408964152537145,-0.6403291074198803,0.06975400275096716
0.8506671609508557,-0.645332946263649,0.08164840051900793
