x r/rpeak,V2,menc
0.001,-8.092576772391775e-08,2.3495231109983505e-134
0.001584893192461114,-2.0433277903947454e-07,7.535457389325699e-134
0.0025118864315095794,-5.132629544337299e-07,2.819999580206213e-133
0.003981071705534973,-1.289272253763389e-06,1.3667800759627478e-132
0.00630957344480193,-3.2385938351242e-06,1.02516908178411e-131
0.01,-8.135537439814414e-06,1.6009057855103568e-130
0.01584893192461114,-2.0439064662716613e-05,8.350119017873678e-129
0.025118864315095808,-5.136282229895405e-05,3.005104234509673e-126
0.039810717055349734,-0.0001291579303572426,2.2323334353891676e-122
0.06309573444801933,-0.0003253187886937778,1.7470719769753454e-116
0.1,-0.0008228220137300259,1.4940033964559713e-107
0.10551130635362277,-0.0009172122255055518,2.9611311528695568e-106
0.11132635768448033,-0.0010225831179376803,6.765187024660305e-105
0.11746189430880191,-0.0011402492130978673,1.7917004762249175e-103
0.12393557915292853,-0.001271691438723945,5.5320776689638035e-102
0.13076604860118307,-0.0014185803910476173,2.002801632482497e-100
0.13797296614612148,-0.0015828033776058349,8.550802858399556e-99
0.14557707899561445,-0.001766495976989816,4.3298770237295867e-97
0.15360027779971816,-0.001972079025381478,2.6151388066657578e-95
0.16206565966927625,-0.0022023021576075582,1.8943717167582166e-93
0.17099759466766967,-0.0024602953137692605,1.6546797655244654e-91
0.18042179596713107,-0.002749629975162829,1.7517291555304183e-89
0.19036539387158782,-0.003074392378550595,2.2584869649215573e-87
0.20085701391913166,-0.0034392715510896425,3.561972079002607e-85
0.21192685928895372,-0.0038496658334834476,6.8992245553602e-83
0.22360679774997896,-0.004311812626649313,1.6466604213492743e-80
0.2359304534015059,-0.004832947542966915,4.855652855406155e-78
0.2489333034699541,-0.005421501100476145,1.7721649810902986e-75
0.2626527804403767,-0.006087343776622968,8.011324173375904e-73
0.277128379816754,-0.006842093950016865,4.4839140861546204e-70
0.2924017738212865,-0.007699508459034889,3.101424249104406e-67
0.3085169313600048,-0.008675982893370692,2.6418105699061997e-64
