x r/rpeak,V2,menc
0.001,-2.6268707072434313e-07,5.0315700241857016e-20
0.001584893192461114,-6.59841362401407e-07,1.2950954734114021e-19
0.0025118864315095794,-1.6574546018361583e-06,3.381844062808757e-19
0.003981071705534973,-4.16338843403463e-06,9.036437257323438e-19
0.00630957344480193,-1.0458278881592028e-05,2.505380510144801e-18
0.01,-2.6272027881492835e-05,7.372773138381297e-18
0.01584893192461114,-6.600509325437249e-05,2.390522705210247e-17
0.025118864315095808,-0.00016587775542179715,9.087447527609829e-17
0.039810717055349734,-0.00041717460862810514,4.491503653273999e-16
0.06309573444801933,-0.0010511177501507378,3.415934857050322e-15
0.1,-0.0026608448352251615,5.174964748714256e-14
0.10551130635362277,-0.002966568442348614,7.543340611878185e-14
0.11132635768448033,-0.003307976780564797,1.1158590329896889e-13
0.11746189430880191,-0.0036893712881750306,1.676192807047025e-13
0.12393557915292853,-0.0041156053088029715,2.5585302792485197e-13
0.13076604860118307,-0.0045921631104068475,3.970946886287584e-13
0.13797296614612148,-0.005125252200249102,6.270760819315572e-13
0.14557707899561445,-0.00572191166523383,1.0082168435874494e-12
0.15360027779971816,-0.006390139916549378,1.6514961289423834e-12
0.16206565966927625,-0.007139046084269774,2.757838314779935e-12
0.17099759466766967,-0.007979030421704076,4.6978422636862176e-12
0.18042179596713107,-0.00892200054777882,8.168221836108444e-12
0.19036539387158782,-0.00998163228117079,1.4504553176113098e-11
0.20085701391913166,-0.011173686409495872,2.6318481085618235e-11
0.21192685928895372,-0.01251639620593176,4.88211898794663e-11
0.22360679774997896,-0.014030945253966835,9.262607798857266e-11
0.2359304534015059,-0.015742061689728783,1.7980071910514608e-10
0.2489333034699541,-0.017678764145266854,3.571923679875937e-10
0.2626527804403767,-0.0198753077254373,7.263426233634742e-10
0.277128379816754,-0.02237239724120469,1.5119394844531488e-09
0.2924017738212865,-0.025218762791270544,3.2214087929754135e-09
0.3085169313600048,-0.028473234808970856,7.02378332983761e-09
0.3255202446000507,-0.03220752053450307,1.5664792046203303e-08
0.3434606625230216,-0.03650998647900754,3.5713098809989194e-08
0.36238983183884776,-0.04149091784792023,8.315601481547548e-08
0.3823622456658649,-0.047290002196222154,1.975213671804403e-07
0.40343540040510245,-0.054087251707908894,4.779029726931115e-07
0.4256699612603922,-0.06211937520998071,1.1756074018244238e-06
0.4491299368807998,-0.07170495924691049,2.9335476816974342e-06
