Rpeak,BTmin
1.0,0.007
1.1,0.0064
1.2000000000000002,0.0058000000000000005
1.3000000000000003,0.0054
1.4000000000000004,0.005
1.5000000000000004,0.0047
1.6000000000000005,0.0044
1.7000000000000006,0.0041
1.8000000000000007,0.0039000000000000003
1.9000000000000008,0.0037
2.000000000000001,0.0036000000000000003
2.100000000000001,0.0034000000000000002
2.200000000000001,0.0033
2.300000000000001,0.0032
2.4000000000000012,0.0031000000000000003
2.5000000000000013,0.003
2.6000000000000014,0.0029000000000000002
2.7000000000000015,0.0028
2.8000000000000016,0.0027
2.9000000000000017,0.0026000000000000003
3.0000000000000018,0.0026000000000000003
3.100000000000002,0.0025
3.200000000000002,0.0025
3.300000000000002,0.0024000000000000002
3.400000000000002,0.0023
3.500000000000002,0.0023
3.6000000000000023,0.0022
3.7000000000000024,0.0022
3.8000000000000025,0.0022
3.9000000000000026,0.0021000000000000003
4.000000000000003,0.0021000000000000003
4.100000000000003,0.0021000000000000003
4.200000000000003,0.002
4.3000000000000025,0.002
4.400000000000003,0.002
4.5000000000000036,0.002
4.600000000000003,0.0019
4.700000000000003,0.0019
4.800000000000003,0.0019
4.900000000000004,0.0018000000000000002
5.0000000000000036,0.0018000000000000002
5.100000000000003,0.0018000000000000002
5.200000000000004,0.0018000000000000002
5.300000000000004,0.0018000000000000002
5.400000000000004,0.0018000000000000002
5.5000000000000036,0.0017000000000000001
5.600000000000004,0.0017000000000000001
5.700000000000005,0.0017000000000000001
5.800000000000004,0.0017000000000000001
5.900000000000004,0.0017000000000000001
6.000000000000004,0.0017000000000000001
6.100000000000005,0.0016
6.200000000000005,0.0016
6.300000000000004,0.0016
6.400000000000005,0.0016
6.500000000000005,0.0016
6.600000000000005,0.0016
6.700000000000005,0.0016
6.800000000000005,0.0015
6.900000000000006,0.0015
7.000000000000005,0.0015
7.100000000000005,0.0015
7.2000000000000055,0.0015
7.300000000000006,0.0015
7.400000000000006,0.0015
7.500000000000005,0.0015
7.600000000000006,0.0015
7.700000000000006,0.0015
7.800000000000006,0.0014
7.900000000000006,0.0014
8.000000000000007,0.0014
8.100000000000007,0.0014
8.200000000000006,0.0014
8.300000000000006,0.0014
8.400000000000006,0.0014
8.500000000000007,0.0014
8.600000000000007,0.0014
8.700000000000006,0.0014
8.800000000000008,0.0014
8.900000000000007,0.0014
9.000000000000007,0.0014
9.100000000000007,0.0014
9.200000000000006,0.0013000000000000002
9.300000000000008,0.0013000000000000002
9.400000000000007,0.0013000000000000002
9.500000000000007,0.0013000000000000002
9.600000000000009,0.0013000000000000002
9.700000000000008,0.0013000000000000002
9.800000000000008,0.0013000000000000002
9.900000000000007,0.0013000000000000002
10.0,0.0013000000000000002
10.5,0.0013000000000000002
11.0,0.0012000000000000001
11.5,0.0012000000000000001
12.0,0.0012000000000000001
12.5,0.0012000000000000001
13.0,0.0012000000000000001
13.5,0.0012000000000000001
14.0,0.0012000000000000001
14.5,0.0011
15.0,0.0011
15.5,0.0011
16.0,0.0011
16.5,0.0011
17.0,0.0011
17.5,0.0011
18.0,0.0011
18.5,0.0011
19.0,0.0011
19.5,0.001
20.0,0.001
