Rpeak,BTmin
1.0,0.2185
1.1,0.2053
1.2000000000000002,0.1943
1.3000000000000003,0.18510000000000001
1.4000000000000004,0.1776
1.5000000000000004,0.1715
1.6000000000000005,0.1646
1.7000000000000006,0.159
1.8000000000000007,0.15460000000000002
1.9000000000000008,0.1504
2.000000000000001,0.1463
2.100000000000001,0.1423
2.200000000000001,0.1394
2.300000000000001,0.1366
2.4000000000000012,0.1337
2.5000000000000013,0.131
2.6000000000000014,0.1292
2.7000000000000015,0.12660000000000002
2.8000000000000016,0.12480000000000001
2.9000000000000017,0.1231
3.0000000000000018,0.1206
3.100000000000002,0.1189
3.200000000000002,0.11810000000000001
3.300000000000002,0.1165
3.400000000000002,0.1149
3.500000000000002,0.11330000000000001
3.6000000000000023,0.1125
3.7000000000000024,0.111
3.8000000000000025,0.1102
3.9000000000000026,0.1087
4.000000000000003,0.108
4.100000000000003,0.1072
4.200000000000003,0.10650000000000001
4.3000000000000025,0.10500000000000001
4.400000000000003,0.1043
4.5000000000000036,0.10360000000000001
4.600000000000003,0.1029
4.700000000000003,0.10210000000000001
4.800000000000003,0.1014
4.900000000000004,0.10070000000000001
5.0000000000000036,0.1
5.100000000000003,0.0994
5.200000000000004,0.09870000000000001
5.300000000000004,0.09870000000000001
5.400000000000004,0.098
5.5000000000000036,0.09730000000000001
5.600000000000004,0.09670000000000001
5.700000000000005,0.09670000000000001
5.800000000000004,0.096
5.900000000000004,0.09530000000000001
6.000000000000004,0.09530000000000001
6.100000000000005,0.0947
6.200000000000005,0.094
6.300000000000004,0.094
6.400000000000005,0.09340000000000001
6.500000000000005,0.0927
6.600000000000005,0.0927
6.700000000000005,0.0921
6.800000000000005,0.0921
6.900000000000006,0.0915
7.000000000000005,0.0915
7.100000000000005,0.0908
7.2000000000000055,0.0908
7.300000000000006,0.0902
7.400000000000006,0.0902
7.500000000000005,0.0902
7.600000000000006,0.0896
7.700000000000006,0.0896
7.800000000000006,0.08900000000000001
7.900000000000006,0.08900000000000001
8.000000000000007,0.0883
8.100000000000007,0.0883
8.200000000000006,0.0883
8.300000000000006,0.0877
8.400000000000006,0.0877
8.500000000000007,0.0877
8.600000000000007,0.08710000000000001
8.700000000000006,0.08710000000000001
8.800000000000008,0.08710000000000001
8.900000000000007,0.08650000000000001
9.000000000000007,0.08650000000000001
9.100000000000007,0.08650000000000001
9.200000000000006,0.0859
9.300000000000008,0.0859
9.400000000000007,0.0859
9.500000000000007,0.0859
9.600000000000009,0.0853
9.700000000000008,0.0853
9.800000000000008,0.0853
9.900000000000007,0.0853
10.0,0.0848
10.5,0.08420000000000001
11.0,0.08360000000000001
11.5,0.083
12.0,0.0824
12.5,0.0824
13.0,0.0819
13.5,0.0813
14.0,0.08080000000000001
14.5,0.08080000000000001
15.0,0.08020000000000001
15.5,0.08020000000000001
16.0,0.0796
16.5,0.0796
17.0,0.0796
17.5,0.0791
18.0,0.0791
18.5,0.0791
19.0,0.0786
19.5,0.0786
20.0,0.0786
