Rpeak,BTmin
1.0,0.111
1.1,0.1029
1.2000000000000002,0.096
1.3000000000000003,0.0908
1.4000000000000004,0.0859
1.5000000000000004,0.0819
1.6000000000000005,0.0786
1.7000000000000006,0.07540000000000001
1.8000000000000007,0.0728
1.9000000000000008,0.0703
2.000000000000001,0.0679
2.100000000000001,0.0661
2.200000000000001,0.06430000000000001
2.300000000000001,0.0625
2.4000000000000012,0.0613
2.5000000000000013,0.0596
2.6000000000000014,0.0584
2.7000000000000015,0.0572
2.8000000000000016,0.056
2.9000000000000017,0.055200000000000006
3.0000000000000018,0.0541
3.100000000000002,0.0533
3.200000000000002,0.0523
3.300000000000002,0.051500000000000004
3.400000000000002,0.050800000000000005
3.500000000000002,0.050100000000000006
3.6000000000000023,0.0494
3.7000000000000024,0.0488
3.8000000000000025,0.048400000000000006
3.9000000000000026,0.0478
4.000000000000003,0.0471
4.100000000000003,0.0468
4.200000000000003,0.0461
4.3000000000000025,0.0458
4.400000000000003,0.045200000000000004
4.5000000000000036,0.0449
4.600000000000003,0.0443
4.700000000000003,0.044000000000000004
4.800000000000003,0.0437
4.900000000000004,0.0434
5.0000000000000036,0.0431
5.100000000000003,0.042800000000000005
5.200000000000004,0.0425
5.300000000000004,0.0422
5.400000000000004,0.0419
5.5000000000000036,0.041600000000000005
5.600000000000004,0.0413
5.700000000000005,0.041
5.800000000000004,0.0408
5.900000000000004,0.0405
6.000000000000004,0.0402
6.100000000000005,0.0402
6.200000000000005,0.039900000000000005
6.300000000000004,0.0396
6.400000000000005,0.039400000000000004
6.500000000000005,0.0391
6.600000000000005,0.0391
6.700000000000005,0.0388
6.800000000000005,0.0386
6.900000000000006,0.0386
7.000000000000005,0.0383
7.100000000000005,0.038
7.2000000000000055,0.038
7.300000000000006,0.0378
7.400000000000006,0.0378
7.500000000000005,0.0375
7.600000000000006,0.0375
7.700000000000006,0.0373
7.800000000000006,0.0373
7.900000000000006,0.037000000000000005
8.000000000000007,0.037000000000000005
8.100000000000007,0.0367
8.200000000000006,0.0367
8.300000000000006,0.036500000000000005
8.400000000000006,0.036500000000000005
8.500000000000007,0.0362
8.600000000000007,0.0362
8.700000000000006,0.036000000000000004
8.800000000000008,0.036000000000000004
8.900000000000007,0.036000000000000004
9.000000000000007,0.0357
9.100000000000007,0.0357
9.200000000000006,0.035500000000000004
9.300000000000008,0.035500000000000004
9.400000000000007,0.035500000000000004
9.500000000000007,0.035300000000000005
9.600000000000009,0.035300000000000005
9.700000000000008,0.035300000000000005
9.800000000000008,0.035
9.900000000000007,0.035
10.0,0.035
10.5,0.0345
11.0,0.034300000000000004
11.5,0.033800000000000004
12.0,0.033600000000000005
12.5,0.0334
13.0,0.033100000000000004
13.5,0.0329
14.0,0.0327
14.5,0.0327
15.0,0.0324
15.5,0.0322
16.0,0.0322
16.5,0.032
17.0,0.032
17.5,0.0318
18.0,0.0318
18.5,0.0316
19.0,0.0316
19.5,0.0313
20.0,0.0313
