Rpeak,BTmin
1.0,0.0123
1.1,0.0111
1.2000000000000002,0.0103
1.3000000000000003,0.0095
1.4000000000000004,0.0089
1.5000000000000004,0.0083
1.6000000000000005,0.0078000000000000005
1.7000000000000006,0.0074
1.8000000000000007,0.0071
1.9000000000000008,0.0067
2.000000000000001,0.006500000000000001
2.100000000000001,0.006200000000000001
2.200000000000001,0.006
2.300000000000001,0.0058000000000000005
2.4000000000000012,0.0056
2.5000000000000013,0.0054
2.6000000000000014,0.0053
2.7000000000000015,0.0051
2.8000000000000016,0.005
2.9000000000000017,0.0049
3.0000000000000018,0.0047
3.100000000000002,0.0046
3.200000000000002,0.0045000000000000005
3.300000000000002,0.0044
3.400000000000002,0.0044
3.500000000000002,0.0043
3.6000000000000023,0.004200000000000001
3.7000000000000024,0.0041
3.8000000000000025,0.004
3.9000000000000026,0.004
4.000000000000003,0.0039000000000000003
4.100000000000003,0.0038
4.200000000000003,0.0038
4.3000000000000025,0.0037
4.400000000000003,0.0037
4.5000000000000036,0.0036000000000000003
4.600000000000003,0.0036000000000000003
4.700000000000003,0.0035
4.800000000000003,0.0035
4.900000000000004,0.0035
5.0000000000000036,0.0034000000000000002
5.100000000000003,0.0034000000000000002
5.200000000000004,0.0033
5.300000000000004,0.0033
5.400000000000004,0.0033
5.5000000000000036,0.0032
5.600000000000004,0.0032
5.700000000000005,0.0032
5.800000000000004,0.0031000000000000003
5.900000000000004,0.0031000000000000003
6.000000000000004,0.0031000000000000003
6.100000000000005,0.0031000000000000003
6.200000000000005,0.003
6.300000000000004,0.003
6.400000000000005,0.003
6.500000000000005,0.003
6.600000000000005,0.003
6.700000000000005,0.0029000000000000002
6.800000000000005,0.0029000000000000002
6.900000000000006,0.0029000000000000002
7.000000000000005,0.0029000000000000002
7.100000000000005,0.0029000000000000002
7.2000000000000055,0.0028
7.300000000000006,0.0028
7.400000000000006,0.0028
7.500000000000005,0.0028
7.600000000000006,0.0028
7.700000000000006,0.0028
7.800000000000006,0.0027
7.900000000000006,0.0027
8.000000000000007,0.0027
8.100000000000007,0.0027
8.200000000000006,0.0027
8.300000000000006,0.0027
8.400000000000006,0.0027
8.500000000000007,0.0026000000000000003
8.600000000000007,0.0026000000000000003
8.700000000000006,0.0026000000000000003
8.800000000000008,0.0026000000000000003
8.900000000000007,0.0026000000000000003
9.000000000000007,0.0026000000000000003
9.100000000000007,0.0026000000000000003
9.200000000000006,0.0026000000000000003
9.300000000000008,0.0026000000000000003
9.400000000000007,0.0025
9.500000000000007,0.0025
9.600000000000009,0.0025
9.700000000000008,0.0025
9.800000000000008,0.0025
9.900000000000007,0.0025
10.0,0.0025
10.5,0.0025
11.0,0.0024000000000000002
11.5,0.0024000000000000002
12.0,0.0023
12.5,0.0023
13.0,0.0023
13.5,0.0023
14.0,0.0022
14.5,0.0022
15.0,0.0022
15.5,0.0022
16.0,0.0022
16.5,0.0022
17.0,0.0021000000000000003
17.5,0.0021000000000000003
18.0,0.0021000000000000003
18.5,0.0021000000000000003
19.0,0.0021000000000000003
19.5,0.0021000000000000003
20.0,0.0021000000000000003
