Rpeak,BTmin
1.0,0.3196
1.1,0.3045
1.2000000000000002,0.2901
1.3000000000000003,0.2783
1.4000000000000004,0.26890000000000003
1.5000000000000004,0.2615
1.6000000000000005,0.2526
1.7000000000000006,0.2457
1.8000000000000007,0.23900000000000002
1.9000000000000008,0.2341
2.000000000000001,0.2277
2.100000000000001,0.22310000000000002
2.200000000000001,0.2185
2.300000000000001,0.21400000000000002
2.4000000000000012,0.2111
2.5000000000000013,0.2082
2.6000000000000014,0.2053
2.7000000000000015,0.2011
2.8000000000000016,0.1983
2.9000000000000017,0.1956
3.0000000000000018,0.19290000000000002
3.100000000000002,0.19160000000000002
3.200000000000002,0.189
3.300000000000002,0.1864
3.400000000000002,0.18510000000000001
3.500000000000002,0.18380000000000002
3.6000000000000023,0.18130000000000002
3.7000000000000024,0.18000000000000002
3.8000000000000025,0.17880000000000001
3.9000000000000026,0.1776
4.000000000000003,0.1751
4.100000000000003,0.1739
4.200000000000003,0.17270000000000002
4.3000000000000025,0.1715
4.400000000000003,0.1704
4.5000000000000036,0.16920000000000002
4.600000000000003,0.168
4.700000000000003,0.168
4.800000000000003,0.16690000000000002
4.900000000000004,0.16570000000000001
5.0000000000000036,0.1646
5.100000000000003,0.16340000000000002
5.200000000000004,0.1623
5.300000000000004,0.1623
5.400000000000004,0.1612
5.5000000000000036,0.1612
5.600000000000004,0.16010000000000002
5.700000000000005,0.159
5.800000000000004,0.159
5.900000000000004,0.1579
6.000000000000004,0.1568
6.100000000000005,0.1568
6.200000000000005,0.1557
6.300000000000004,0.1557
6.400000000000005,0.1557
6.500000000000005,0.15460000000000002
6.600000000000005,0.15460000000000002
6.700000000000005,0.15360000000000001
6.800000000000005,0.15360000000000001
6.900000000000006,0.1525
7.000000000000005,0.1525
7.100000000000005,0.1515
7.2000000000000055,0.1515
7.300000000000006,0.1515
7.400000000000006,0.1504
7.500000000000005,0.1504
7.600000000000006,0.1494
7.700000000000006,0.1494
7.800000000000006,0.1494
7.900000000000006,0.1484
8.000000000000007,0.1484
8.100000000000007,0.1484
8.200000000000006,0.14730000000000001
8.300000000000006,0.14730000000000001
8.400000000000006,0.14730000000000001
8.500000000000007,0.14730000000000001
8.600000000000007,0.1463
8.700000000000006,0.1463
8.800000000000008,0.1463
8.900000000000007,0.1453
9.000000000000007,0.1453
9.100000000000007,0.1453
9.200000000000006,0.1453
9.300000000000008,0.1453
9.400000000000007,0.1443
9.500000000000007,0.1443
9.600000000000009,0.1443
9.700000000000008,0.1443
9.800000000000008,0.1433
9.900000000000007,0.1433
10.0,0.1433
10.5,0.1423
11.0,0.1414
11.5,0.1404
12.0,0.1394
12.5,0.1394
13.0,0.1385
13.5,0.1385
14.0,0.1375
14.5,0.1375
15.0,0.1366
15.5,0.1366
16.0,0.1366
16.5,0.1356
17.0,0.1356
17.5,0.1356
18.0,0.13470000000000001
18.5,0.13470000000000001
19.0,0.13470000000000001
19.5,0.13470000000000001
20.0,0.1337
