Rpeak,BTmin
1.0,0.3003
1.1,0.2861
1.2000000000000002,0.2726
1.3000000000000003,0.26330000000000003
1.4000000000000004,0.2509
1.5000000000000004,0.24400000000000002
1.6000000000000005,0.2358
1.7000000000000006,0.2293
1.8000000000000007,0.22310000000000002
1.9000000000000008,0.217
2.000000000000001,0.21250000000000002
2.100000000000001,0.2082
2.200000000000001,0.2039
2.300000000000001,0.2011
2.4000000000000012,0.197
2.5000000000000013,0.19290000000000002
2.6000000000000014,0.1903
2.7000000000000015,0.1877
2.8000000000000016,0.18510000000000001
2.9000000000000017,0.1825
3.0000000000000018,0.18000000000000002
3.100000000000002,0.1776
3.200000000000002,0.1763
3.300000000000002,0.1739
3.400000000000002,0.1715
3.500000000000002,0.1704
3.6000000000000023,0.168
3.7000000000000024,0.16690000000000002
3.8000000000000025,0.16570000000000001
3.9000000000000026,0.1646
4.000000000000003,0.16340000000000002
4.100000000000003,0.1612
4.200000000000003,0.16010000000000002
4.3000000000000025,0.159
4.400000000000003,0.1579
4.5000000000000036,0.1579
4.600000000000003,0.1557
4.700000000000003,0.1557
4.800000000000003,0.15460000000000002
4.900000000000004,0.15360000000000001
5.0000000000000036,0.1525
5.100000000000003,0.1515
5.200000000000004,0.1515
5.300000000000004,0.1504
5.400000000000004,0.1494
5.5000000000000036,0.1494
5.600000000000004,0.1484
5.700000000000005,0.14730000000000001
5.800000000000004,0.14730000000000001
5.900000000000004,0.1463
6.000000000000004,0.1463
6.100000000000005,0.1453
6.200000000000005,0.1443
6.300000000000004,0.1443
6.400000000000005,0.1433
6.500000000000005,0.1433
6.600000000000005,0.1423
6.700000000000005,0.1423
6.800000000000005,0.1414
6.900000000000006,0.1414
7.000000000000005,0.1414
7.100000000000005,0.1404
7.2000000000000055,0.1404
7.300000000000006,0.1394
7.400000000000006,0.1394
7.500000000000005,0.1394
7.600000000000006,0.1385
7.700000000000006,0.1385
7.800000000000006,0.1385
7.900000000000006,0.1375
8.000000000000007,0.1375
8.100000000000007,0.1375
8.200000000000006,0.1366
8.300000000000006,0.1366
8.400000000000006,0.1366
8.500000000000007,0.1356
8.600000000000007,0.1356
8.700000000000006,0.1356
8.800000000000008,0.1356
8.900000000000007,0.13470000000000001
9.000000000000007,0.13470000000000001
9.100000000000007,0.13470000000000001
9.200000000000006,0.13470000000000001
9.300000000000008,0.1337
9.400000000000007,0.1337
9.500000000000007,0.1337
9.600000000000009,0.1337
9.700000000000008,0.1328
9.800000000000008,0.1328
9.900000000000007,0.1328
10.0,0.1328
10.5,0.13190000000000002
11.0,0.131
11.5,0.1301
12.0,0.1292
12.5,0.1292
13.0,0.1283
13.5,0.1274
14.0,0.1274
14.5,0.12660000000000002
15.0,0.12660000000000002
15.5,0.12660000000000002
16.0,0.1257
16.5,0.1257
17.0,0.1257
17.5,0.12480000000000001
18.0,0.12480000000000001
18.5,0.12480000000000001
19.0,0.12480000000000001
19.5,0.124
20.0,0.124
