Rpeak,BTmin
1.0,0.0689
1.1,0.06380000000000001
1.2000000000000002,0.0596
1.3000000000000003,0.055600000000000004
1.4000000000000004,0.0523
1.5000000000000004,0.049800000000000004
1.6000000000000005,0.047400000000000005
1.7000000000000006,0.045200000000000004
1.8000000000000007,0.0437
1.9000000000000008,0.0419
2.000000000000001,0.0402
2.100000000000001,0.0391
2.200000000000001,0.038
2.300000000000001,0.037000000000000005
2.4000000000000012,0.036000000000000004
2.5000000000000013,0.035
2.6000000000000014,0.034300000000000004
2.7000000000000015,0.0334
2.8000000000000016,0.0327
2.9000000000000017,0.0322
3.0000000000000018,0.0316
3.100000000000002,0.0309
3.200000000000002,0.030500000000000003
3.300000000000002,0.029900000000000003
3.400000000000002,0.029500000000000002
3.500000000000002,0.0291
3.6000000000000023,0.0287
3.7000000000000024,0.028300000000000002
3.8000000000000025,0.0279
3.9000000000000026,0.0275
4.000000000000003,0.027100000000000003
4.100000000000003,0.0269
4.200000000000003,0.026600000000000002
4.3000000000000025,0.0262
4.400000000000003,0.026000000000000002
4.5000000000000036,0.0257
4.600000000000003,0.025500000000000002
4.700000000000003,0.0251
4.800000000000003,0.025
4.900000000000004,0.024800000000000003
5.0000000000000036,0.0246
5.100000000000003,0.0244
5.200000000000004,0.0241
5.300000000000004,0.0239
5.400000000000004,0.0238
5.5000000000000036,0.0236
5.600000000000004,0.0235
5.700000000000005,0.0233
5.800000000000004,0.023100000000000002
5.900000000000004,0.023
6.000000000000004,0.0228
6.100000000000005,0.0227
6.200000000000005,0.0227
6.300000000000004,0.022500000000000003
6.400000000000005,0.0224
6.500000000000005,0.0222
6.600000000000005,0.022000000000000002
6.700000000000005,0.022000000000000002
6.800000000000005,0.0219
6.900000000000006,0.0217
7.000000000000005,0.0216
7.100000000000005,0.0216
7.2000000000000055,0.021400000000000002
7.300000000000006,0.0213
7.400000000000006,0.0213
7.500000000000005,0.0212
7.600000000000006,0.021
7.700000000000006,0.021
7.800000000000006,0.020900000000000002
7.900000000000006,0.020900000000000002
8.000000000000007,0.0207
8.100000000000007,0.0207
8.200000000000006,0.0206
8.300000000000006,0.0206
8.400000000000006,0.0204
8.500000000000007,0.0204
8.600000000000007,0.020300000000000002
8.700000000000006,0.020300000000000002
8.800000000000008,0.020200000000000003
8.900000000000007,0.020200000000000003
9.000000000000007,0.02
9.100000000000007,0.02
9.200000000000006,0.0199
9.300000000000008,0.0199
9.400000000000007,0.0199
9.500000000000007,0.019700000000000002
9.600000000000009,0.019700000000000002
9.700000000000008,0.0196
9.800000000000008,0.0196
9.900000000000007,0.0196
10.0,0.0195
10.5,0.0193
11.0,0.019100000000000002
11.5,0.0189
12.0,0.0187
12.5,0.018600000000000002
13.0,0.0184
13.5,0.0183
14.0,0.0182
14.5,0.018000000000000002
15.0,0.0179
15.5,0.0179
16.0,0.0178
16.5,0.0177
17.0,0.0177
17.5,0.0176
18.0,0.017400000000000002
18.5,0.017400000000000002
19.0,0.0173
19.5,0.0173
20.0,0.0172
